member_id,host_id,host_status,background_model,AQ_case_id,replicate,age_h,temperature_K,matrix_xAg,kappa_upper_W_mK,dynamic_density_stiffness_interface_strain_damping_rates,upper_bound_identity
H-P2_PBTE_303K_ANGULAR_MEAN__lower_1sigma__all_small_at_reported_max__B4_omega4,H-P2_PBTE_303K_ANGULAR_MEAN,PROVISIONAL_HOST_ENVELOPE,B4_omega4,lower_1sigma__all_small_at_reported_max,C,48.0,423.15,0.00621465105518336,1.0117673391544835,0.0,NECESSARY_CONDITION_NOT_ACTUAL_PREDICTION
H-P2_PBTE_303K_ANGULAR_MEAN__lower_1sigma__all_small_at_reported_max__B4_omega4,H-P2_PBTE_303K_ANGULAR_MEAN,PROVISIONAL_HOST_ENVELOPE,B4_omega4,lower_1sigma__all_small_at_reported_max,A,6.0,473.15,0.006203008315588036,0.9525158498140853,0.0,NECESSARY_CONDITION_NOT_ACTUAL_PREDICTION
H-P2_PBTE_303K_ANGULAR_MEAN__lower_1sigma__all_small_at_reported_max__B4_omega4,H-P2_PBTE_303K_ANGULAR_MEAN,PROVISIONAL_HOST_ENVELOPE,B4_omega4,lower_1sigma__all_small_at_reported_max,B,6.0,473.15,0.0062032544917148096,0.9525153822432436,0.0,NECESSARY_CONDITION_NOT_ACTUAL_PREDICTION
H-P2_PBTE_303K_ANGULAR_MEAN__lower_1sigma__all_small_at_reported_max__B4_omega4,H-P2_PBTE_303K_ANGULAR_MEAN,PROVISIONAL_HOST_ENVELOPE,B4_omega4,lower_1sigma__all_small_at_reported_max,C,6.0,473.15,0.006202917319236994,0.9525160226468656,0.0,NECESSARY_CONDITION_NOT_ACTUAL_PREDICTION
H-P2_PBTE_303K_ANGULAR_MEAN__lower_1sigma__all_small_at_reported_max__B4_omega4,H-P2_PBTE_303K_ANGULAR_MEAN,PROVISIONAL_HOST_ENVELOPE,B4_omega4,lower_1sigma__all_small_at_reported_max,A,48.0,473.15,0.006300821530907528,0.9523301505320139,0.0,NECESSARY_CONDITION_NOT_ACTUAL_PREDICTION
H-P2_PBTE_303K_ANGULAR_MEAN__lower_1sigma__all_small_at_reported_max__B4_omega4,H-P2_PBTE_303K_ANGULAR_MEAN,PROVISIONAL_HOST_ENVELOPE,B4_omega4,lower_1sigma__all_small_at_reported_max,B,48.0,473.15,0.006474212975184828,0.9520013624954246,0.0,NECESSARY_CONDITION_NOT_ACTUAL_PREDICTION
H-P2_PBTE_303K_ANGULAR_MEAN__lower_1sigma__all_small_at_reported_max__B4_omega4,H-P2_PBTE_303K_ANGULAR_MEAN,PROVISIONAL_HOST_ENVELOPE,B4_omega4,lower_1sigma__all_small_at_reported_max,C,48.0,473.15,0.00621465105518336,0.9524937374788709,0.0,NECESSARY_CONDITION_NOT_ACTUAL_PREDICTION
H-P2_PBTE_303K_ANGULAR_MEAN__lower_1sigma__all_small_at_reported_max__B4_omega4,H-P2_PBTE_303K_ANGULAR_MEAN,PROVISIONAL_HOST_ENVELOPE,B4_omega4,lower_1sigma__all_small_at_reported_max,A,6.0,523.15,0.006203008315588036,0.9011304536690108,0.0,NECESSARY_CONDITION_NOT_ACTUAL_PREDICTION
H-P2_PBTE_303K_ANGULAR_MEAN__lower_1sigma__all_small_at_reported_max__B4_omega4,H-P2_PBTE_303K_ANGULAR_MEAN,PROVISIONAL_HOST_ENVELOPE,B4_omega4,lower_1sigma__all_small_at_reported_max,B,6.0,523.15,0.0062032544917148096,0.9011300260056241,0.0,NECESSARY_CONDITION_NOT_ACTUAL_PREDICTION
H-P2_PBTE_303K_ANGULAR_MEAN__lower_1sigma__all_small_at_reported_max__B4_omega4,H-P2_PBTE_303K_ANGULAR_MEAN,PROVISIONAL_HOST_ENVELOPE,B4_omega4,lower_1sigma__all_small_at_reported_max,C,6.0,523.15,0.006202917319236994,0.901130611750401,0.0,NECESSARY_CONDITION_NOT_ACTUAL_PREDICTION
H-P2_PBTE_303K_ANGULAR_MEAN__lower_1sigma__all_small_at_reported_max__B4_omega4,H-P2_PBTE_303K_ANGULAR_MEAN,PROVISIONAL_HOST_ENVELOPE,B4_omega4,lower_1sigma__all_small_at_reported_max,A,48.0,523.15,0.006300821530907528,0.9009606016235845,0.0,NECESSARY_CONDITION_NOT_ACTUAL_PREDICTION
H-P2_PBTE_303K_ANGULAR_MEAN__lower_1sigma__all_small_at_reported_max__B4_omega4,H-P2_PBTE_303K_ANGULAR_MEAN,PROVISIONAL_HOST_ENVELOPE,B4_omega4,lower_1sigma__all_small_at_reported_max,B,48.0,523.15,0.006474212975184828,0.9006598604062455,0.0,NECESSARY_CONDITION_NOT_ACTUAL_PREDICTION
H-P2_PBTE_303K_ANGULAR_MEAN__lower_1sigma__all_small_at_reported_max__B4_omega4,H-P2_PBTE_303K_ANGULAR_MEAN,PROVISIONAL_HOST_ENVELOPE,B4_omega4,lower_1sigma__all_small_at_reported_max,C,48.0,523.15,0.00621465105518336,0.9011102286028791,0.0,NECESSARY_CONDITION_NOT_ACTUAL_PREDICTION
H-P2_PBTE_303K_ANGULAR_MEAN__lower_1sigma__all_small_at_reported_max__B4_omega4,H-P2_PBTE_303K_ANGULAR_MEAN,PROVISIONAL_HOST_ENVELOPE,B4_omega4,lower_1sigma__all_small_at_reported_max,A,6.0,573.15,0.006203008315588036,0.8560404628854154,0.0,NECESSARY_CONDITION_NOT_ACTUAL_PREDICTION
H-P2_PBTE_303K_ANGULAR_MEAN__lower_1sigma__all_small_at_reported_max__B4_omega4,H-P2_PBTE_303K_ANGULAR_MEAN,PROVISIONAL_HOST_ENVELOPE,B4_omega4,lower_1sigma__all_small_at_reported_max,B,6.0,573.15,0.0062032544917148096,0.8560400692732859,0.0,NECESSARY_CONDITION_NOT_ACTUAL_PREDICTION
H-P2_PBTE_303K_ANGULAR_MEAN__lower_1sigma__all_small_at_reported_max__B4_omega4,H-P2_PBTE_303K_ANGULAR_MEAN,PROVISIONAL_HOST_ENVELOPE,B4_omega4,lower_1sigma__all_small_at_reported_max,C,6.0,573.15,0.006202917319236994,0.8560406083801005,0.0,NECESSARY_CONDITION_NOT_ACTUAL_PREDICTION
H-P2_PBTE_303K_ANGULAR_MEAN__lower_1sigma__all_small_at_reported_max__B4_omega4,H-P2_PBTE_303K_ANGULAR_MEAN,PROVISIONAL_HOST_ENVELOPE,B4_omega4,lower_1sigma__all_small_at_reported_max,A,48.0,573.15,0.006300821530907528,0.8558841327627401,0.0,NECESSARY_CONDITION_NOT_ACTUAL_PREDICTION
H-P2_PBTE_303K_ANGULAR_MEAN__lower_1sigma__all_small_at_reported_max__B4_omega4,H-P2_PBTE_303K_ANGULAR_MEAN,PROVISIONAL_HOST_ENVELOPE,B4_omega4,lower_1sigma__all_small_at_reported_max,B,48.0,573.15,0.006474212975184828,0.8556073238534805,0.0,NECESSARY_CONDITION_NOT_ACTUAL_PREDICTION
H-P2_PBTE_303K_ANGULAR_MEAN__lower_1sigma__all_small_at_reported_max__B4_omega4,H-P2_PBTE_303K_ANGULAR_MEAN,PROVISIONAL_HOST_ENVELOPE,B4_omega4,lower_1sigma__all_small_at_reported_max,C,48.0,573.15,0.00621465105518336,0.8560218481445967,0.0,NECESSARY_CONDITION_NOT_ACTUAL_PREDICTION
H-P2_PBTE_303K_ANGULAR_MEAN__lower_1sigma__single_APT_37to6_prolate_AR10__B4_omega4,H-P2_PBTE_303K_ANGULAR_MEAN,PROVISIONAL_HOST_ENVELOPE,B4_omega4,lower_1sigma__single_APT_37to6_prolate_AR10,A,6.0,303.15,0.006203008315588036,1.2056304441013812,0.0,NECESSARY_CONDITION_NOT_ACTUAL_PREDICTION
H-P2_PBTE_303K_ANGULAR_MEAN__lower_1sigma__single_APT_37to6_prolate_AR10__B4_omega4,H-P2_PBTE_303K_ANGULAR_MEAN,PROVISIONAL_HOST_ENVELOPE,B4_omega4,lower_1sigma__single_APT_37to6_prolate_AR10,B,6.0,303.15,0.0062032544917148096,1.2056297614972011,0.0,NECESSARY_CONDITION_NOT_ACTUAL_PREDICTION
H-P2_PBTE_303K_ANGULAR_MEAN__lower_1sigma__single_APT_37to6_prolate_AR10__B4_omega4,H-P2_PBTE_303K_ANGULAR_MEAN,PROVISIONAL_HOST_ENVELOPE,B4_omega4,lower_1sigma__single_APT_37to6_prolate_AR10,C,6.0,303.15,0.006202917319236994,1.2056306964190868,0.0,NECESSARY_CONDITION_NOT_ACTUAL_PREDICTION
H-P2_PBTE_303K_ANGULAR_MEAN__lower_1sigma__single_APT_37to6_prolate_AR10__B4_omega4,H-P2_PBTE_303K_ANGULAR_MEAN,PROVISIONAL_HOST_ENVELOPE,B4_omega4,lower_1sigma__single_APT_37to6_prolate_AR10,A,48.0,303.15,0.006300821530907528,1.2053593585390843,0.0,NECESSARY_CONDITION_NOT_ACTUAL_PREDICTION
H-P2_PBTE_303K_ANGULAR_MEAN__lower_1sigma__single_APT_37to6_prolate_AR10__B4_omega4,H-P2_PBTE_303K_ANGULAR_MEAN,PROVISIONAL_HOST_ENVELOPE,B4_omega4,lower_1sigma__single_APT_37to6_prolate_AR10,B,48.0,303.15,0.006474212975184828,1.2048794684312198,0.0,NECESSARY_CONDITION_NOT_ACTUAL_PREDICTION
H-P2_PBTE_303K_ANGULAR_MEAN__lower_1sigma__single_APT_37to6_prolate_AR10__B4_omega4,H-P2_PBTE_303K_ANGULAR_MEAN,PROVISIONAL_HOST_ENVELOPE,B4_omega4,lower_1sigma__single_APT_37to6_prolate_AR10,C,48.0,303.15,0.00621465105518336,1.2055981626413854,0.0,NECESSARY_CONDITION_NOT_ACTUAL_PREDICTION
H-P2_PBTE_303K_ANGULAR_MEAN__lower_1sigma__single_APT_37to6_prolate_AR10__B4_omega4,H-P2_PBTE_303K_ANGULAR_MEAN,PROVISIONAL_HOST_ENVELOPE,B4_omega4,lower_1sigma__single_APT_37to6_prolate_AR10,A,6.0,323.15,0.006203008315588036,1.1676134648382546,0.0,NECESSARY_CONDITION_NOT_ACTUAL_PREDICTION
H-P2_PBTE_303K_ANGULAR_MEAN__lower_1sigma__single_APT_37to6_prolate_AR10__B4_omega4,H-P2_PBTE_303K_ANGULAR_MEAN,PROVISIONAL_HOST_ENVELOPE,B4_omega4,lower_1sigma__single_APT_37to6_prolate_AR10,B,6.0,323.15,0.0062032544917148096,1.1676128159773569,0.0,NECESSARY_CONDITION_NOT_ACTUAL_PREDICTION
H-P2_PBTE_303K_ANGULAR_MEAN__lower_1sigma__single_APT_37to6_prolate_AR10__B4_omega4,H-P2_PBTE_303K_ANGULAR_MEAN,PROVISIONAL_HOST_ENVELOPE,B4_omega4,lower_1sigma__single_APT_37to6_prolate_AR10,C,6.0,323.15,0.006202917319236994,1.167613704683092,0.0,NECESSARY_CONDITION_NOT_ACTUAL_PREDICTION
H-P2_PBTE_303K_ANGULAR_MEAN__lower_1sigma__single_APT_37to6_prolate_AR10__B4_omega4,H-P2_PBTE_303K_ANGULAR_MEAN,PROVISIONAL_HOST_ENVELOPE,B4_omega4,lower_1sigma__single_APT_37to6_prolate_AR10,A,48.0,323.15,0.006300821530907528,1.1673557779322898,0.0,NECESSARY_CONDITION_NOT_ACTUAL_PREDICTION
H-P2_PBTE_303K_ANGULAR_MEAN__lower_1sigma__single_APT_37to6_prolate_AR10__B4_omega4,H-P2_PBTE_303K_ANGULAR_MEAN,PROVISIONAL_HOST_ENVELOPE,B4_omega4,lower_1sigma__single_APT_37to6_prolate_AR10,B,48.0,323.15,0.006474212975184828,1.166899597212347,0.0,NECESSARY_CONDITION_NOT_ACTUAL_PREDICTION
H-P2_PBTE_303K_ANGULAR_MEAN__lower_1sigma__single_APT_37to6_prolate_AR10__B4_omega4,H-P2_PBTE_303K_ANGULAR_MEAN,PROVISIONAL_HOST_ENVELOPE,B4_omega4,lower_1sigma__single_APT_37to6_prolate_AR10,C,48.0,323.15,0.00621465105518336,1.1675827791255842,0.0,NECESSARY_CONDITION_NOT_ACTUAL_PREDICTION
H-P2_PBTE_303K_ANGULAR_MEAN__lower_1sigma__single_APT_37to6_prolate_AR10__B4_omega4,H-P2_PBTE_303K_ANGULAR_MEAN,PROVISIONAL_HOST_ENVELOPE,B4_omega4,lower_1sigma__single_APT_37to6_prolate_AR10,A,6.0,373.15,0.006203008315588036,1.0845215251647535,0.0,NECESSARY_CONDITION_NOT_ACTUAL_PREDICTION
H-P2_PBTE_303K_ANGULAR_MEAN__lower_1sigma__single_APT_37to6_prolate_AR10__B4_omega4,H-P2_PBTE_303K_ANGULAR_MEAN,PROVISIONAL_HOST_ENVELOPE,B4_omega4,lower_1sigma__single_APT_37to6_prolate_AR10,B,6.0,373.15,0.0062032544917148096,1.084520948035105,0.0,NECESSARY_CONDITION_NOT_ACTUAL_PREDICTION
H-P2_PBTE_303K_ANGULAR_MEAN__lower_1sigma__single_APT_37to6_prolate_AR10__B4_omega4,H-P2_PBTE_303K_ANGULAR_MEAN,PROVISIONAL_HOST_ENVELOPE,B4_omega4,lower_1sigma__single_APT_37to6_prolate_AR10,C,6.0,373.15,0.006202917319236994,1.0845217384948505,0.0,NECESSARY_CONDITION_NOT_ACTUAL_PREDICTION
H-P2_PBTE_303K_ANGULAR_MEAN__lower_1sigma__single_APT_37to6_prolate_AR10__B4_omega4,H-P2_PBTE_303K_ANGULAR_MEAN,PROVISIONAL_HOST_ENVELOPE,B4_omega4,lower_1sigma__single_APT_37to6_prolate_AR10,A,48.0,373.15,0.006300821530907528,1.0842923213541007,0.0,NECESSARY_CONDITION_NOT_ACTUAL_PREDICTION
H-P2_PBTE_303K_ANGULAR_MEAN__lower_1sigma__single_APT_37to6_prolate_AR10__B4_omega4,H-P2_PBTE_303K_ANGULAR_MEAN,PROVISIONAL_HOST_ENVELOPE,B4_omega4,lower_1sigma__single_APT_37to6_prolate_AR10,B,48.0,373.15,0.006474212975184828,1.0838865440276138,0.0,NECESSARY_CONDITION_NOT_ACTUAL_PREDICTION
H-P2_PBTE_303K_ANGULAR_MEAN__lower_1sigma__single_APT_37to6_prolate_AR10__B4_omega4,H-P2_PBTE_303K_ANGULAR_MEAN,PROVISIONAL_HOST_ENVELOPE,B4_omega4,lower_1sigma__single_APT_37to6_prolate_AR10,C,48.0,373.15,0.00621465105518336,1.0844942316857735,0.0,NECESSARY_CONDITION_NOT_ACTUAL_PREDICTION
H-P2_PBTE_303K_ANGULAR_MEAN__lower_1sigma__single_APT_37to6_prolate_AR10__B4_omega4,H-P2_PBTE_303K_ANGULAR_MEAN,PROVISIONAL_HOST_ENVELOPE,B4_omega4,lower_1sigma__single_APT_37to6_prolate_AR10,A,6.0,423.15,0.006203008315588036,1.014843255065114,0.0,NECESSARY_CONDITION_NOT_ACTUAL_PREDICTION
H-P2_PBTE_303K_ANGULAR_MEAN__lower_1sigma__single_APT_37to6_prolate_AR10__B4_omega4,H-P2_PBTE_303K_ANGULAR_MEAN,PROVISIONAL_HOST_ENVELOPE,B4_omega4,lower_1sigma__single_APT_37to6_prolate_AR10,B,6.0,423.15,0.0062032544917148096,1.0148427359099275,0.0,NECESSARY_CONDITION_NOT_ACTUAL_PREDICTION
H-P2_PBTE_303K_ANGULAR_MEAN__lower_1sigma__single_APT_37to6_prolate_AR10__B4_omega4,H-P2_PBTE_303K_ANGULAR_MEAN,PROVISIONAL_HOST_ENVELOPE,B4_omega4,lower_1sigma__single_APT_37to6_prolate_AR10,C,6.0,423.15,0.006202917319236994,1.0148434469655312,0.0,NECESSARY_CONDITION_NOT_ACTUAL_PREDICTION
H-P2_PBTE_303K_ANGULAR_MEAN__lower_1sigma__single_APT_37to6_prolate_AR10__B4_omega4,H-P2_PBTE_303K_ANGULAR_MEAN,PROVISIONAL_HOST_ENVELOPE,B4_omega4,lower_1sigma__single_APT_37to6_prolate_AR10,A,48.0,423.15,0.006300821530907528,1.0146370721556928,0.0,NECESSARY_CONDITION_NOT_ACTUAL_PREDICTION
H-P2_PBTE_303K_ANGULAR_MEAN__lower_1sigma__single_APT_37to6_prolate_AR10__B4_omega4,H-P2_PBTE_303K_ANGULAR_MEAN,PROVISIONAL_HOST_ENVELOPE,B4_omega4,lower_1sigma__single_APT_37to6_prolate_AR10,B,48.0,423.15,0.006474212975184828,1.0142720341513514,0.0,NECESSARY_CONDITION_NOT_ACTUAL_PREDICTION
H-P2_PBTE_303K_ANGULAR_MEAN__lower_1sigma__single_APT_37to6_prolate_AR10__B4_omega4,H-P2_PBTE_303K_ANGULAR_MEAN,PROVISIONAL_HOST_ENVELOPE,B4_omega4,lower_1sigma__single_APT_37to6_prolate_AR10,C,48.0,423.15,0.00621465105518336,1.0148187032543041,0.0,NECESSARY_CONDITION_NOT_ACTUAL_PREDICTION
H-P2_PBTE_303K_ANGULAR_MEAN__lower_1sigma__single_APT_37to6_prolate_AR10__B4_omega4,H-P2_PBTE_303K_ANGULAR_MEAN,PROVISIONAL_HOST_ENVELOPE,B4_omega4,lower_1sigma__single_APT_37to6_prolate_AR10,A,6.0,473.15,0.006203008315588036,0.9553302392716931,0.0,NECESSARY_CONDITION_NOT_ACTUAL_PREDICTION
H-P2_PBTE_303K_ANGULAR_MEAN__lower_1sigma__single_APT_37to6_prolate_AR10__B4_omega4,H-P2_PBTE_303K_ANGULAR_MEAN,PROVISIONAL_HOST_ENVELOPE,B4_omega4,lower_1sigma__single_APT_37to6_prolate_AR10,B,6.0,473.15,0.0062032544917148096,0.9553297680173598,0.0,NECESSARY_CONDITION_NOT_ACTUAL_PREDICTION
H-P2_PBTE_303K_ANGULAR_MEAN__lower_1sigma__single_APT_37to6_prolate_AR10__B4_omega4,H-P2_PBTE_303K_ANGULAR_MEAN,PROVISIONAL_HOST_ENVELOPE,B4_omega4,lower_1sigma__single_APT_37to6_prolate_AR10,C,6.0,473.15,0.006202917319236994,0.9553304134660395,0.0,NECESSARY_CONDITION_NOT_ACTUAL_PREDICTION
H-P2_PBTE_303K_ANGULAR_MEAN__lower_1sigma__single_APT_37to6_prolate_AR10__B4_omega4,H-P2_PBTE_303K_ANGULAR_MEAN,PROVISIONAL_HOST_ENVELOPE,B4_omega4,lower_1sigma__single_APT_37to6_prolate_AR10,A,48.0,473.15,0.006300821530907528,0.955143077447835,0.0,NECESSARY_CONDITION_NOT_ACTUAL_PREDICTION
H-P2_PBTE_303K_ANGULAR_MEAN__lower_1sigma__single_APT_37to6_prolate_AR10__B4_omega4,H-P2_PBTE_303K_ANGULAR_MEAN,PROVISIONAL_HOST_ENVELOPE,B4_omega4,lower_1sigma__single_APT_37to6_prolate_AR10,B,48.0,473.15,0.006474212975184828,0.9548117018121187,0.0,NECESSARY_CONDITION_NOT_ACTUAL_PREDICTION
H-P2_PBTE_303K_ANGULAR_MEAN__lower_1sigma__single_APT_37to6_prolate_AR10__B4_omega4,H-P2_PBTE_303K_ANGULAR_MEAN,PROVISIONAL_HOST_ENVELOPE,B4_omega4,lower_1sigma__single_APT_37to6_prolate_AR10,C,48.0,473.15,0.00621465105518336,0.9553079527423441,0.0,NECESSARY_CONDITION_NOT_ACTUAL_PREDICTION
H-P2_PBTE_303K_ANGULAR_MEAN__lower_1sigma__single_APT_37to6_prolate_AR10__B4_omega4,H-P2_PBTE_303K_ANGULAR_MEAN,PROVISIONAL_HOST_ENVELOPE,B4_omega4,lower_1sigma__single_APT_37to6_prolate_AR10,A,6.0,523.15,0.006203008315588036,0.9037426205618865,0.0,NECESSARY_CONDITION_NOT_ACTUAL_PREDICTION
H-P2_PBTE_303K_ANGULAR_MEAN__lower_1sigma__single_APT_37to6_prolate_AR10__B4_omega4,H-P2_PBTE_303K_ANGULAR_MEAN,PROVISIONAL_HOST_ENVELOPE,B4_omega4,lower_1sigma__single_APT_37to6_prolate_AR10,B,6.0,523.15,0.0062032544917148096,0.9037421895889357,0.0,NECESSARY_CONDITION_NOT_ACTUAL_PREDICTION
H-P2_PBTE_303K_ANGULAR_MEAN__lower_1sigma__single_APT_37to6_prolate_AR10__B4_omega4,H-P2_PBTE_303K_ANGULAR_MEAN,PROVISIONAL_HOST_ENVELOPE,B4_omega4,lower_1sigma__single_APT_37to6_prolate_AR10,C,6.0,523.15,0.006202917319236994,0.903742779866624,0.0,NECESSARY_CONDITION_NOT_ACTUAL_PREDICTION
H-P2_PBTE_303K_ANGULAR_MEAN__lower_1sigma__single_APT_37to6_prolate_AR10__B4_omega4,H-P2_PBTE_303K_ANGULAR_MEAN,PROVISIONAL_HOST_ENVELOPE,B4_omega4,lower_1sigma__single_APT_37to6_prolate_AR10,A,48.0,523.15,0.006300821530907528,0.9035714544122558,0.0,NECESSARY_CONDITION_NOT_ACTUAL_PREDICTION
H-P2_PBTE_303K_ANGULAR_MEAN__lower_1sigma__single_APT_37to6_prolate_AR10__B4_omega4,H-P2_PBTE_303K_ANGULAR_MEAN,PROVISIONAL_HOST_ENVELOPE,B4_omega4,lower_1sigma__single_APT_37to6_prolate_AR10,B,48.0,523.15,0.006474212975184828,0.9032683880644016,0.0,NECESSARY_CONDITION_NOT_ACTUAL_PREDICTION
H-P2_PBTE_303K_ANGULAR_MEAN__lower_1sigma__single_APT_37to6_prolate_AR10__B4_omega4,H-P2_PBTE_303K_ANGULAR_MEAN,PROVISIONAL_HOST_ENVELOPE,B4_omega4,lower_1sigma__single_APT_37to6_prolate_AR10,C,48.0,523.15,0.00621465105518336,0.9037222389843906,0.0,NECESSARY_CONDITION_NOT_ACTUAL_PREDICTION
H-P2_PBTE_303K_ANGULAR_MEAN__lower_1sigma__single_APT_37to6_prolate_AR10__B4_omega4,H-P2_PBTE_303K_ANGULAR_MEAN,PROVISIONAL_HOST_ENVELOPE,B4_omega4,lower_1sigma__single_APT_37to6_prolate_AR10,A,6.0,573.15,0.006203008315588036,0.8584779014728452,0.0,NECESSARY_CONDITION_NOT_ACTUAL_PREDICTION
H-P2_PBTE_303K_ANGULAR_MEAN__lower_1sigma__single_APT_37to6_prolate_AR10__B4_omega4,H-P2_PBTE_303K_ANGULAR_MEAN,PROVISIONAL_HOST_ENVELOPE,B4_omega4,lower_1sigma__single_APT_37to6_prolate_AR10,B,6.0,573.15,0.0062032544917148096,0.8584775048658282,0.0,NECESSARY_CONDITION_NOT_ACTUAL_PREDICTION
H-P2_PBTE_303K_ANGULAR_MEAN__lower_1sigma__single_APT_37to6_prolate_AR10__B4_omega4,H-P2_PBTE_303K_ANGULAR_MEAN,PROVISIONAL_HOST_ENVELOPE,B4_omega4,lower_1sigma__single_APT_37to6_prolate_AR10,C,6.0,573.15,0.006202917319236994,0.8584780480745611,0.0,NECESSARY_CONDITION_NOT_ACTUAL_PREDICTION
H-P2_PBTE_303K_ANGULAR_MEAN__lower_1sigma__single_APT_37to6_prolate_AR10__B4_omega4,H-P2_PBTE_303K_ANGULAR_MEAN,PROVISIONAL_HOST_ENVELOPE,B4_omega4,lower_1sigma__single_APT_37to6_prolate_AR10,A,48.0,573.15,0.006300821530907528,0.8583203821658205,0.0,NECESSARY_CONDITION_NOT_ACTUAL_PREDICTION
H-P2_PBTE_303K_ANGULAR_MEAN__lower_1sigma__single_APT_37to6_prolate_AR10__B4_omega4,H-P2_PBTE_303K_ANGULAR_MEAN,PROVISIONAL_HOST_ENVELOPE,B4_omega4,lower_1sigma__single_APT_37to6_prolate_AR10,B,48.0,573.15,0.006474212975184828,0.8580414690252358,0.0,NECESSARY_CONDITION_NOT_ACTUAL_PREDICTION
H-P2_PBTE_303K_ANGULAR_MEAN__lower_1sigma__single_APT_37to6_prolate_AR10__B4_omega4,H-P2_PBTE_303K_ANGULAR_MEAN,PROVISIONAL_HOST_ENVELOPE,B4_omega4,lower_1sigma__single_APT_37to6_prolate_AR10,C,48.0,573.15,0.00621465105518336,0.8584591451015429,0.0,NECESSARY_CONDITION_NOT_ACTUAL_PREDICTION
H-P2_PBTE_303K_ANGULAR_MEAN__lower_1sigma__single_APT_37to6_prolate_AR5__B4_omega4,H-P2_PBTE_303K_ANGULAR_MEAN,PROVISIONAL_HOST_ENVELOPE,B4_omega4,lower_1sigma__single_APT_37to6_prolate_AR5,A,6.0,303.15,0.006203008315588036,1.2298643623020802,0.0,NECESSARY_CONDITION_NOT_ACTUAL_PREDICTION
H-P2_PBTE_303K_ANGULAR_MEAN__lower_1sigma__single_APT_37to6_prolate_AR5__B4_omega4,H-P2_PBTE_303K_ANGULAR_MEAN,PROVISIONAL_HOST_ENVELOPE,B4_omega4,lower_1sigma__single_APT_37to6_prolate_AR5,B,6.0,303.15,0.0062032544917148096,1.2298636429383103,0.0,NECESSARY_CONDITION_NOT_ACTUAL_PREDICTION
H-P2_PBTE_303K_ANGULAR_MEAN__lower_1sigma__single_APT_37to6_prolate_AR5__B4_omega4,H-P2_PBTE_303K_ANGULAR_MEAN,PROVISIONAL_HOST_ENVELOPE,B4_omega4,lower_1sigma__single_APT_37to6_prolate_AR5,C,6.0,303.15,0.006202917319236994,1.22986462820761,0.0,NECESSARY_CONDITION_NOT_ACTUAL_PREDICTION
H-P2_PBTE_303K_ANGULAR_MEAN__lower_1sigma__single_APT_37to6_prolate_AR5__B4_omega4,H-P2_PBTE_303K_ANGULAR_MEAN,PROVISIONAL_HOST_ENVELOPE,B4_omega4,lower_1sigma__single_APT_37to6_prolate_AR5,A,48.0,303.15,0.006300821530907528,1.2295786828703767,0.0,NECESSARY_CONDITION_NOT_ACTUAL_PREDICTION
H-P2_PBTE_303K_ANGULAR_MEAN__lower_1sigma__single_APT_37to6_prolate_AR5__B4_omega4,H-P2_PBTE_303K_ANGULAR_MEAN,PROVISIONAL_HOST_ENVELOPE,B4_omega4,lower_1sigma__single_APT_37to6_prolate_AR5,B,48.0,303.15,0.006474212975184828,1.2290729806362983,0.0,NECESSARY_CONDITION_NOT_ACTUAL_PREDICTION
H-P2_PBTE_303K_ANGULAR_MEAN__lower_1sigma__single_APT_37to6_prolate_AR5__B4_omega4,H-P2_PBTE_303K_ANGULAR_MEAN,PROVISIONAL_HOST_ENVELOPE,B4_omega4,lower_1sigma__single_APT_37to6_prolate_AR5,C,48.0,303.15,0.00621465105518336,1.229830342485786,0.0,NECESSARY_CONDITION_NOT_ACTUAL_PREDICTION
H-P2_PBTE_303K_ANGULAR_MEAN__lower_1sigma__single_APT_37to6_prolate_AR5__B4_omega4,H-P2_PBTE_303K_ANGULAR_MEAN,PROVISIONAL_HOST_ENVELOPE,B4_omega4,lower_1sigma__single_APT_37to6_prolate_AR5,A,6.0,323.15,0.006203008315588036,1.190835310660381,0.0,NECESSARY_CONDITION_NOT_ACTUAL_PREDICTION
H-P2_PBTE_303K_ANGULAR_MEAN__lower_1sigma__single_APT_37to6_prolate_AR5__B4_omega4,H-P2_PBTE_303K_ANGULAR_MEAN,PROVISIONAL_HOST_ENVELOPE,B4_omega4,lower_1sigma__single_APT_37to6_prolate_AR5,B,6.0,323.15,0.0062032544917148096,1.1908346271788646,0.0,NECESSARY_CONDITION_NOT_ACTUAL_PREDICTION
H-P2_PBTE_303K_ANGULAR_MEAN__lower_1sigma__single_APT_37to6_prolate_AR5__B4_omega4,H-P2_PBTE_303K_ANGULAR_MEAN,PROVISIONAL_HOST_ENVELOPE,B4_omega4,lower_1sigma__single_APT_37to6_prolate_AR5,C,6.0,323.15,0.006202917319236994,1.190835563302392,0.0,NECESSARY_CONDITION_NOT_ACTUAL_PREDICTION
H-P2_PBTE_303K_ANGULAR_MEAN__lower_1sigma__single_APT_37to6_prolate_AR5__B4_omega4,H-P2_PBTE_303K_ANGULAR_MEAN,PROVISIONAL_HOST_ENVELOPE,B4_omega4,lower_1sigma__single_APT_37to6_prolate_AR5,A,48.0,323.15,0.006300821530907528,1.190563878887916,0.0,NECESSARY_CONDITION_NOT_ACTUAL_PREDICTION
