record_type,cohort_count,target_time_h,metric,cohort_value,eulerian_authority_value,relative_error,gate_method,pass,cohort_inventory_relative_residual,coarse_cohort_count,fine_cohort_count,coarse_cohort_value,threshold_relative
cohort_quadrature_refinement,,24.0,M2_m,296687.3487002506,,0.0008083587375296408,relative_2_percent,True,,800,1600,296927.17851088697,0.02
cohort_quadrature_refinement,,24.0,M1_m2,15465921169350.281,,0.001429899128764584,relative_2_percent,True,,800,1600,15488035876555.877,0.02
cohort_quadrature_refinement,,24.0,Sv_m_inv,3728283.180358962,,0.0008083587375297261,relative_2_percent,True,,800,1600,3731296.9706437904,0.02
cohort_quadrature_refinement,,24.0,M3_dimensionless,0.005917155781977185,,7.349353886276551e-05,relative_2_percent,True,,800,1600,0.0059175906546956045,0.02
cohort_quadrature_refinement,,24.0,cumulative_dissolution_inventory_mol_m3,0.06144027193857958,,6.631023905513239e-05,relative_2_percent,True,,800,1600,0.06143619781945972,0.02
cohort_quadrature_refinement,,24.0,f_beta,0.02478572417974119,,7.349353886272435e-05,relative_2_percent,True,,800,1600,0.024787545770324434,0.02
cohort_quadrature_refinement,,48.0,Rmean_m,2.207105613706648e-08,,0.0020931314426027065,relative_2_percent,True,,800,1600,2.2117253758638422e-08,0.02
cohort_quadrature_refinement,,48.0,M0_m3,4.757228007140123e+20,,0.0006711831325423081,relative_2_percent,True,,800,1600,4.760420978336173e+20,0.02
cohort_quadrature_refinement,,48.0,matrix_xB,0.005217251562958672,,0.0002674289054507397,relative_2_percent,True,,800,1600,0.005215856319083729,0.02
cohort_quadrature_refinement,,48.0,N_m0_m3,4.757228007140123e+20,,0.0006711831325423081,relative_2_percent,True,,800,1600,4.760420978336173e+20,0.02
cohort_quadrature_refinement,,48.0,Rmean3_m3,1.2501975602720515e-23,,0.0006158734102839916,relative_2_percent,True,,800,1600,1.249427596837078e-23,0.02
cohort_quadrature_refinement,,48.0,M2_m,245007.57351385176,,0.0014422040999497528,relative_2_percent,True,,800,1600,245360.92444089218,0.02
cohort_quadrature_refinement,,48.0,M1_m2,10499704640241.455,,0.0027657194496633506,relative_2_percent,True,,800,1600,10528743877580.691,0.02
cohort_quadrature_refinement,,48.0,Sv_m_inv,3078855.9720999114,,0.0014422040999497038,relative_2_percent,True,,800,1600,3083296.3108060285,0.02
cohort_quadrature_refinement,,48.0,M3_dimensionless,0.005947474848184455,,5.489635841357884e-05,relative_2_percent,True,,800,1600,0.005947801342895377,0.02
cohort_quadrature_refinement,,48.0,cumulative_dissolution_inventory_mol_m3,0.0654540223878773,,5.2529740341154767e-05,relative_2_percent,True,,800,1600,0.06545058410507698,0.02
cohort_quadrature_refinement,,48.0,f_beta,0.024912724387288473,,5.489635841367378e-05,relative_2_percent,True,,800,1600,0.0249140920051355,0.02
cohort_quadrature_refinement,,0.0,Rmean_m,9.366781360438266e-09,,1.766200321589068e-16,relative_2_percent,True,,1600,3200,9.366781360438268e-09,0.02
cohort_quadrature_refinement,,0.0,M0_m3,6.554129385849396e+21,,0.0,relative_2_percent,True,,1600,3200,6.554129385849396e+21,0.02
cohort_quadrature_refinement,,0.0,matrix_xB,0.006220578557312328,,8.366055311387213e-16,relative_2_percent,True,,1600,3200,0.006220578557312323,0.02
cohort_quadrature_refinement,,0.0,N_m0_m3,6.554129385849396e+21,,0.0,relative_2_percent,True,,1600,3200,6.554129385849396e+21,0.02
cohort_quadrature_refinement,,0.0,Rmean3_m3,8.715808201120711e-25,,0.0,relative_2_percent,True,,1600,3200,8.715808201120711e-25,0.02
cohort_quadrature_refinement,,0.0,M2_m,586418.8858935871,,0.0,relative_2_percent,True,,1600,3200,586418.8858935871,0.02
cohort_quadrature_refinement,,0.0,M1_m2,61391096965274.83,,1.2725786614334407e-16,relative_2_percent,True,,1600,3200,61391096965274.836,0.02
cohort_quadrature_refinement,,0.0,Sv_m_inv,7369157.055398418,,0.0,relative_2_percent,True,,1600,3200,7369157.055398418,0.02
cohort_quadrature_refinement,,0.0,M3_dimensionless,0.005712453465239241,,1.5183698970440153e-16,relative_2_percent,True,,1600,3200,0.005712453465239242,0.02
cohort_quadrature_refinement,,0.0,cumulative_dissolution_inventory_mol_m3,0.0,,0.0,relative_2_percent,True,,1600,3200,0.0,0.02
cohort_quadrature_refinement,,0.0,f_beta,0.023928269120492212,,1.4499364473389234e-16,relative_2_percent,True,,1600,3200,0.023928269120492215,0.02
cohort_quadrature_refinement,,0.1,Rmean_m,9.358576644886682e-09,,1.919102700768545e-09,relative_2_percent,True,,1600,3200,9.358576662846751e-09,0.02
cohort_quadrature_refinement,,0.1,M0_m3,6.554125369065509e+21,,1.9897080151415175e-09,relative_2_percent,True,,1600,3200,6.554125356024713e+21,0.02
cohort_quadrature_refinement,,0.1,matrix_xB,0.00611324308599906,,2.441612042993334e-11,relative_2_percent,True,,1600,3200,0.006113243085849799,0.02
cohort_quadrature_refinement,,0.1,N_m0_m3,6.554125369065509e+21,,1.9897080151415175e-09,relative_2_percent,True,,1600,3200,6.554125356024713e+21,0.02
cohort_quadrature_refinement,,0.1,Rmean3_m3,8.754209433260121e-25,,1.995806564531896e-09,relative_2_percent,True,,1600,3200,8.75420945073183e-25,0.02
cohort_quadrature_refinement,,0.1,M2_m,586849.9624516834,,1.8332265185887748e-11,relative_2_percent,True,,1600,3200,586849.9624624416,0.02
cohort_quadrature_refinement,,0.1,M1_m2,61337284606595.77,,7.060525099499276e-11,relative_2_percent,True,,1600,3200,61337284602265.04,0.02
cohort_quadrature_refinement,,0.1,Sv_m_inv,7374574.123190617,,1.83322650661542e-11,relative_2_percent,True,,1600,3200,7374574.12332581,0.02
cohort_quadrature_refinement,,0.1,M3_dimensionless,0.005737618613264275,,6.098390679244426e-12,relative_2_percent,True,,1600,3200,0.005737618613299265,0.02
cohort_quadrature_refinement,,0.1,cumulative_dissolution_inventory_mol_m3,4.3253878920875485e-08,,0.003246576489031908,relative_2_percent,True,,1600,3200,4.339430594723943e-08,0.02
cohort_quadrature_refinement,,0.1,f_beta,0.024033680646041472,,6.098391197081213e-12,relative_2_percent,True,,1600,3200,0.02403368064618804,0.02
cohort_quadrature_refinement,,1.0,Rmean_m,9.444806132683447e-09,,7.900936717822302e-05,relative_2_percent,True,,1600,3200,9.445552360839111e-09,0.02
cohort_quadrature_refinement,,1.0,M0_m3,5.938146385973618e+21,,3.371961659075741e-05,relative_2_percent,True,,1600,3200,5.937946153954223e+21,0.02
cohort_quadrature_refinement,,1.0,matrix_xB,0.006103337482730936,,2.2509784260012232e-05,relative_2_percent,True,,1600,3200,0.006103200097920934,0.02
cohort_quadrature_refinement,,1.0,N_m0_m3,5.938146385973618e+21,,3.371961659075741e-05,relative_2_percent,True,,1600,3200,5.937946153954223e+21,0.02
cohort_quadrature_refinement,,1.0,Rmean3_m3,9.666216302040961e-25,,3.9331834842664556e-05,relative_2_percent,True,,1600,3200,9.666596492064107e-25,0.02
cohort_quadrature_refinement,,1.0,M2_m,556372.8040181737,,1.9597609125119795e-05,relative_2_percent,True,,1600,3200,556383.7075949147,0.02
cohort_quadrature_refinement,,1.0,M1_m2,56084641403015.67,,4.528708642197883e-05,relative_2_percent,True,,1600,3200,56087181313017.836,0.02
cohort_quadrature_refinement,,1.0,Sv_m_inv,6991586.855042594,,1.959760912506711e-05,relative_2_percent,True,,1600,3200,6991723.873428943,0.02
cohort_quadrature_refinement,,1.0,M3_dimensionless,0.00573994074000038,,5.610891997627086e-06,relative_2_percent,True,,1600,3200,0.005739972946187945,0.02
cohort_quadrature_refinement,,1.0,cumulative_dissolution_inventory_mol_m3,0.006633081301770634,,0.0003250609504410696,relative_2_percent,True,,1600,3200,0.006635237457482941,0.02
cohort_quadrature_refinement,,1.0,f_beta,0.02404340754776794,,5.6108919976565425e-06,relative_2_percent,True,,1600,3200,0.024043542452730948,0.02
cohort_quadrature_refinement,,3.0,Rmean_m,1.0901328223708158e-08,,0.00026608433705486333,relative_2_percent,True,,1600,3200,1.090422889640158e-08,0.02
cohort_quadrature_refinement,,3.0,M0_m3,3.827298065545444e+21,,1.9653549824946077e-05,relative_2_percent,True,,1600,3200,3.827222845552218e+21,0.02
cohort_quadrature_refinement,,3.0,matrix_xB,0.005886822271028443,,0.00016562034364946986,relative_2_percent,True,,1600,3200,0.0058858472935009115,0.02
cohort_quadrature_refinement,,3.0,N_m0_m3,3.827298065545444e+21,,1.9653549824946077e-05,relative_2_percent,True,,1600,3200,3.827222845552218e+21,0.02
cohort_quadrature_refinement,,3.0,Rmean3_m3,1.5129957958006338e-24,,5.910731210876908e-05,relative_2_percent,True,,1600,3200,1.5130852249153555e-24,0.02
cohort_quadrature_refinement,,3.0,M2_m,481105.39630329283,,0.00012123676073458666,relative_2_percent,True,,1600,3200,481163.72396311257,0.02
cohort_quadrature_refinement,,3.0,M1_m2,41722632422474.19,,0.00024642555772812495,relative_2_percent,True,,1600,3200,41732913945438.78,0.02
cohort_quadrature_refinement,,3.0,Sv_m_inv,6045748.714515323,,0.00012123676073469501,relative_2_percent,True,,1600,3200,6046481.681505687,0.02
cohort_quadrature_refinement,,3.0,M3_dimensionless,0.0057906858824461555,,3.9452600615321876e-05,relative_2_percent,True,,1600,3200,0.005790914340063564,0.02
cohort_quadrature_refinement,,3.0,cumulative_dissolution_inventory_mol_m3,0.02936330036289676,,2.758512881459287e-05,relative_2_percent,True,,1600,3200,0.029364110353319692,0.02
cohort_quadrature_refinement,,3.0,f_beta,0.024255968303385292,,3.945260061536398e-05,relative_2_percent,True,,1600,3200,0.024256925264415304,0.02
cohort_quadrature_refinement,,6.0,Rmean_m,1.270157917890878e-08,,0.00926232632842368,relative_2_percent,True,,1600,3200,1.2583933007667416e-08,0.02
cohort_quadrature_refinement,,6.0,M0_m3,2.459384760535295e+21,,0.011966827710121686,relative_2_percent,True,,1600,3200,2.48881579423752e+21,0.02
cohort_quadrature_refinement,,6.0,matrix_xB,0.005695724918088165,,8.895957937884607e-05,relative_2_percent,True,,1600,3200,0.005696231607381135,0.02
cohort_quadrature_refinement,,6.0,N_m0_m3,2.459384760535295e+21,,0.011966827710121686,relative_2_percent,True,,1600,3200,2.48881579423752e+21,0.02
cohort_quadrature_refinement,,6.0,Rmean3_m3,2.372729765118481e-24,,0.011845413845557706,relative_2_percent,True,,1600,3200,2.3446237991069798e-24,0.02
cohort_quadrature_refinement,,6.0,M2_m,418258.04343163467,,0.0004042420294200407,relative_2_percent,True,,1600,3200,418427.1209119327,0.02
cohort_quadrature_refinement,,6.0,M1_m2,31238070267340.664,,0.0025936607183308187,relative_2_percent,True,,1600,3200,31319091223109.523,0.02
cohort_quadrature_refinement,,6.0,Sv_m_inv,5255985.586198656,,0.0004042420294201655,relative_2_percent,True,,1600,3200,5258110.276478624,0.02
cohort_quadrature_refinement,,6.0,M3_dimensionless,0.005835455425200883,,2.0338162080936723e-05,relative_2_percent,True,,1600,3200,0.005835336742762629,0.02
cohort_quadrature_refinement,,6.0,cumulative_dissolution_inventory_mol_m3,0.04409338247187685,,0.007187513848917159,relative_2_percent,True,,1600,3200,0.043776460674714635,0.02
cohort_quadrature_refinement,,6.0,f_beta,0.02444349852554906,,2.0338162080825836e-05,relative_2_percent,True,,1600,3200,0.024443001389714225,0.02
cohort_quadrature_refinement,,12.0,Rmean_m,1.50969187476146e-08,,0.0003053170631286418,relative_2_percent,True,,1600,3200,1.5101528094508912e-08,0.02
cohort_quadrature_refinement,,12.0,M0_m3,1.4786960787970544e+21,,0.00013906996942042855,relative_2_percent,True,,1600,3200,1.4789017210155148e+21,0.02
cohort_quadrature_refinement,,12.0,matrix_xB,0.005510423192839435,,0.0005290652249009411,relative_2_percent,True,,1600,3200,0.005507507819553616,0.02
cohort_quadrature_refinement,,12.0,N_m0_m3,1.4786960787970544e+21,,0.00013906996942042855,relative_2_percent,True,,1600,3200,1.4789017210155148e+21,0.02
cohort_quadrature_refinement,,12.0,Rmean3_m3,3.975699161244281e-24,,2.2953170679658963e-05,relative_2_percent,True,,1600,3200,3.975607906342862e-24,0.02
cohort_quadrature_refinement,,12.0,M2_m,355101.5201265499,,0.00027067287544175073,relative_2_percent,True,,1600,3200,355197.63647607627,0.02
cohort_quadrature_refinement,,12.0,M1_m2,22323754554015.445,,0.0004444294929836976,relative_2_percent,True,,1600,3200,22333675888933.38,0.02
cohort_quadrature_refinement,,12.0,Sv_m_inv,4462337.307632549,,0.0002706728754416261,relative_2_percent,True,,1600,3200,4463545.141302796,0.02
cohort_quadrature_refinement,,12.0,M3_dimensionless,0.005878850760208656,,0.00011611360664406829,relative_2_percent,True,,1600,3200,0.005879533374773346,0.02
cohort_quadrature_refinement,,12.0,cumulative_dissolution_inventory_mol_m3,0.054653718973059255,,4.051717479450675e-05,relative_2_percent,True,,1600,3200,0.054651504558774454,0.02
cohort_quadrature_refinement,,12.0,f_beta,0.02462527247976305,,0.0001161136066439376,relative_2_percent,True,,1600,3200,0.024628131808965264,0.02
cohort_quadrature_refinement,,24.0,Rmean_m,1.8220945466353997e-08,,0.0003985562801947412,relative_2_percent,True,,1600,3200,1.82282075386007e-08,0.02
cohort_quadrature_refinement,,24.0,M0_m3,8.482447529805905e+20,,0.0002548035978606939,relative_2_percent,True,,1600,3200,8.484608887955164e+20,0.02
cohort_quadrature_refinement,,24.0,matrix_xB,0.005348941761720569,,0.00040038351531419044,relative_2_percent,True,,1600,3200,0.0053468001336148,0.02
cohort_quadrature_refinement,,24.0,N_m0_m3,8.482447529805905e+20,,0.0002548035978606939,relative_2_percent,True,,1600,3200,8.484608887955164e+20,0.02
cohort_quadrature_refinement,,24.0,Rmean3_m3,6.97517370563238e-24,,0.00017003586466095603,relative_2_percent,True,,1600,3200,6.973987675940182e-24,0.02
cohort_quadrature_refinement,,24.0,M2_m,296583.7872174097,,0.0003491812004039208,relative_2_percent,True,,1600,3200,296687.3487002506,0.02
cohort_quadrature_refinement,,24.0,M1_m2,15455821386180.256,,0.0006534614316296422,relative_2_percent,True,,1600,3200,15465921169350.281,0.02
cohort_quadrature_refinement,,24.0,Sv_m_inv,3726981.788384211,,0.00034918120040387297,relative_2_percent,True,,1600,3200,3728283.180358962,0.02
cohort_quadrature_refinement,,24.0,M3_dimensionless,0.0059166544969308475,,8.47244074497225e-05,relative_2_percent,True,,1600,3200,0.005917155781977185,0.02
cohort_quadrature_refinement,,24.0,cumulative_dissolution_inventory_mol_m3,0.0614425993509155,,3.7879457583268525e-05,relative_2_percent,True,,1600,3200,0.06144027193857958,0.02
cohort_quadrature_refinement,,24.0,f_beta,0.024783624401849284,,8.472440744982088e-05,relative_2_percent,True,,1600,3200,0.02478572417974119,0.02
cohort_quadrature_refinement,,48.0,Rmean_m,2.2017655697795888e-08,,0.0024253462768035,relative_2_percent,True,,1600,3200,2.207105613706648e-08,0.02
cohort_quadrature_refinement,,48.0,M0_m3,4.7554054164825604e+20,,0.0003832671450567218,relative_2_percent,True,,1600,3200,4.757228007140123e+20,0.02
cohort_quadrature_refinement,,48.0,matrix_xB,0.005218751650000613,,0.0002874417375160882,relative_2_percent,True,,1600,3200,0.005217251562958672,0.02
cohort_quadrature_refinement,,48.0,N_m0_m3,4.7554054164825604e+20,,0.0003832671450567218,relative_2_percent,True,,1600,3200,4.757228007140123e+20,0.02
cohort_quadrature_refinement,,48.0,Rmean3_m3,1.2506029029540223e-23,,0.0003241178163055067,relative_2_percent,True,,1600,3200,1.2501975602720515e-23,0.02
cohort_quadrature_refinement,,48.0,M2_m,244752.47174074056,,0.0010422847675321133,relative_2_percent,True,,1600,3200,245007.57351385176,0.02
cohort_quadrature_refinement,,48.0,M1_m2,10470287916354.668,,0.0028095429774035122,relative_2_percent,True,,1600,3200,10499704640241.455,0.02
cohort_quadrature_refinement,,48.0,Sv_m_inv,3075650.268674616,,0.0010422847675321287,relative_2_percent,True,,1600,3200,3078855.9720999114,0.02
cohort_quadrature_refinement,,48.0,M3_dimensionless,0.005947123818576371,,5.902510504115257e-05,relative_2_percent,True,,1600,3200,0.005947474848184455,0.02
cohort_quadrature_refinement,,48.0,cumulative_dissolution_inventory_mol_m3,0.06545598500567906,,2.9983779200512274e-05,relative_2_percent,True,,1600,3200,0.0654540223878773,0.02
cohort_quadrature_refinement,,48.0,f_beta,0.02491125399790454,,5.902510504107809e-05,relative_2_percent,True,,1600,3200,0.024912724387288473,0.02
