allocation_call_id,call_kind,source_file,source_line,source_expression,active_path_classification
SRC0291,DEVICE_FREE,main_cuda.cu,44263,CUDA_CHECK(cudaFree(d_ctot_outer_C_residual_prev2_r));     if (d_ctot_outer_phi_residual_prev2_r)         CUDA_CHECK(cudaFree(d_ctot_outer_phi_residual_prev2_r));,CONDITIONAL_OR_NON_PF_PATH
SRC0292,DEVICE_FREE,main_cuda.cu,44265,CUDA_CHECK(cudaFree(d_ctot_outer_phi_residual_prev2_r));     if (d_ctot_outer_candidate_C_prev2_r)         CUDA_CHECK(cudaFree(d_ctot_outer_candidate_C_prev2_r));,CONDITIONAL_OR_NON_PF_PATH
SRC0293,DEVICE_FREE,main_cuda.cu,44267,CUDA_CHECK(cudaFree(d_ctot_outer_candidate_C_prev2_r));     if (d_ctot_outer_candidate_phi_prev2_r)         CUDA_CHECK(cudaFree(d_ctot_outer_candidate_phi_prev2_r));,CONDITIONAL_OR_NON_PF_PATH
SRC0294,DEVICE_FREE,main_cuda.cu,44269,CUDA_CHECK(cudaFree(d_ctot_outer_candidate_phi_prev2_r));     if (d_ctot_audit_stats) CUDA_CHECK(cudaFree(d_ctot_audit_stats));     if (d_ctot_phase_stats) CUDA_CHECK(cudaFree(d_ctot_phase_stats));,PF_LEDGER_DETAILED
SRC0295,DEVICE_FREE,main_cuda.cu,44270,if (d_ctot_audit_stats) CUDA_CHECK(cudaFree(d_ctot_audit_stats));     if (d_ctot_phase_stats) CUDA_CHECK(cudaFree(d_ctot_phase_stats));     if (d_ctot_phase_pdas_stats),PF_LEDGER_DETAILED
SRC0296,DEVICE_FREE,main_cuda.cu,44271,if (d_ctot_phase_stats) CUDA_CHECK(cudaFree(d_ctot_phase_stats));     if (d_ctot_phase_pdas_stats)         CUDA_CHECK(cudaFree(d_ctot_phase_pdas_stats));,PF_LEDGER_DETAILED
SRC0297,DEVICE_FREE,main_cuda.cu,44273,CUDA_CHECK(cudaFree(d_ctot_phase_pdas_stats));     if (d_ctot_phase_trial_block_summaries)         CUDA_CHECK(cudaFree(d_ctot_phase_trial_block_summaries));,PF_LEDGER_DETAILED
SRC0298,DEVICE_FREE,main_cuda.cu,44275,CUDA_CHECK(cudaFree(d_ctot_phase_trial_block_summaries));     if (d_ctot_phase_trial_decision)         CUDA_CHECK(cudaFree(d_ctot_phase_trial_decision));,PF_LEDGER_DETAILED
SRC0299,DEVICE_FREE,main_cuda.cu,44277,CUDA_CHECK(cudaFree(d_ctot_phase_trial_decision));     if (d_ctot_phase_pcg_scalars)         CUDA_CHECK(cudaFree(d_ctot_phase_pcg_scalars));,PF_LEDGER_DETAILED
SRC0300,DEVICE_FREE,main_cuda.cu,44279,CUDA_CHECK(cudaFree(d_ctot_phase_pcg_scalars));     if (d_ctot_phase_pcg_packet)         CUDA_CHECK(cudaFree(d_ctot_phase_pcg_packet));,PF_LEDGER_DETAILED
SRC0301,DEVICE_FREE,main_cuda.cu,44281,CUDA_CHECK(cudaFree(d_ctot_phase_pcg_packet));     gpu_reduce_workspace_release();     if (d_ctot_transport_stats) CUDA_CHECK(cudaFree(d_ctot_transport_stats));,PF_LEDGER_DETAILED
SRC0302,DEVICE_FREE,main_cuda.cu,44283,if (d_ctot_transport_stats) CUDA_CHECK(cudaFree(d_ctot_transport_stats));     if (d_ctot_fv_face_x) CUDA_CHECK(cudaFree(d_ctot_fv_face_x));     if (d_ctot_fv_face_y) CUDA_CHECK(cudaFree(d_ctot_fv_face_y));,PF_LEDGER_DETAILED
SRC0303,DEVICE_FREE,main_cuda.cu,44284,if (d_ctot_fv_face_x) CUDA_CHECK(cudaFree(d_ctot_fv_face_x));     if (d_ctot_fv_face_y) CUDA_CHECK(cudaFree(d_ctot_fv_face_y));     if (d_ctot_fv_face_z) CUDA_CHECK(cudaFree(d_ctot_fv_face_z));,PF_LEDGER_DETAILED
SRC0304,DEVICE_FREE,main_cuda.cu,44285,if (d_ctot_fv_face_y) CUDA_CHECK(cudaFree(d_ctot_fv_face_y));     if (d_ctot_fv_face_z) CUDA_CHECK(cudaFree(d_ctot_fv_face_z));     if (d_ctot_outer_face_prev_x),PF_LEDGER_DETAILED
SRC0305,DEVICE_FREE,main_cuda.cu,44286,if (d_ctot_fv_face_z) CUDA_CHECK(cudaFree(d_ctot_fv_face_z));     if (d_ctot_outer_face_prev_x)         CUDA_CHECK(cudaFree(d_ctot_outer_face_prev_x));,PF_LEDGER_DETAILED
SRC0306,DEVICE_FREE,main_cuda.cu,44288,CUDA_CHECK(cudaFree(d_ctot_outer_face_prev_x));     if (d_ctot_outer_face_prev_y)         CUDA_CHECK(cudaFree(d_ctot_outer_face_prev_y));,PF_LEDGER_DETAILED
SRC0307,DEVICE_FREE,main_cuda.cu,44290,CUDA_CHECK(cudaFree(d_ctot_outer_face_prev_y));     if (d_ctot_outer_face_prev_z)         CUDA_CHECK(cudaFree(d_ctot_outer_face_prev_z));,PF_LEDGER_DETAILED
SRC0308,DEVICE_FREE,main_cuda.cu,44292,CUDA_CHECK(cudaFree(d_ctot_outer_face_prev_z));     if (ctot_phase_diag_fp) fclose(ctot_phase_diag_fp);     if (ctot_phase_kkt_diag_fp) fclose(ctot_phase_kkt_diag_fp);,PF_LEDGER_DETAILED
SRC0309,DEVICE_FREE,main_cuda.cu,44308,CUDA_CHECK(cudaFree(d_mu_x_r));     // Optimization: d_Y_rhs_r 复用 d_mu_x_r，不需要单独释放     // Optimization: 移除 grad_mu/J 常驻，d_xB_prev_r 与 d_divJ_r 共享内存,PF_LEDGER_DETAILED
SRC0310,DEVICE_FREE,main_cuda.cu,44311,CUDA_CHECK(cudaFree(d_divJ_r));     if (gp_buffers_enabled && d_xB_gp_old_r) CUDA_CHECK(cudaFree(d_xB_gp_old_r));     if (d_xB_old_diag_r) CUDA_CHECK(cudaFree(d_xB_old_diag_r));,PF_LEDGER_DETAILED
SRC0311,DEVICE_FREE,main_cuda.cu,44312,if (gp_buffers_enabled && d_xB_gp_old_r) CUDA_CHECK(cudaFree(d_xB_gp_old_r));     if (d_xB_old_diag_r) CUDA_CHECK(cudaFree(d_xB_old_diag_r));     // 优化：不再需要释放d_DY_values,CONDITIONAL_OR_NON_PF_PATH
SRC0312,DEVICE_FREE,main_cuda.cu,44313,if (d_xB_old_diag_r) CUDA_CHECK(cudaFree(d_xB_old_diag_r));     // 优化：不再需要释放d_DY_values     CUDA_CHECK(cudaFree(d_phi_k));,PF_LEDGER_DETAILED
SRC0313,DEVICE_FREE,main_cuda.cu,44315,CUDA_CHECK(cudaFree(d_phi_k));     if (gp_buffers_enabled && d_eta_k) CUDA_CHECK(cudaFree(d_eta_k));     if (gp_buffers_enabled && d_eta_rhs_k) CUDA_CHECK(cudaFree(d_eta_rhs_k));,PF_LEDGER_DETAILED
SRC0314,DEVICE_FREE,main_cuda.cu,44316,if (gp_buffers_enabled && d_eta_k) CUDA_CHECK(cudaFree(d_eta_k));     if (gp_buffers_enabled && d_eta_rhs_k) CUDA_CHECK(cudaFree(d_eta_rhs_k));     CUDA_CHECK(cudaFree(d_phi_rhs_k));,PF_LEDGER_DETAILED
SRC0315,DEVICE_FREE,main_cuda.cu,44317,if (gp_buffers_enabled && d_eta_rhs_k) CUDA_CHECK(cudaFree(d_eta_rhs_k));     CUDA_CHECK(cudaFree(d_phi_rhs_k));     if (d_Y_k != d_phi_k) CUDA_CHECK(cudaFree(d_Y_k));,PF_LEDGER_DETAILED
SRC0316,DEVICE_FREE,main_cuda.cu,44318,CUDA_CHECK(cudaFree(d_phi_rhs_k));     if (d_Y_k != d_phi_k) CUDA_CHECK(cudaFree(d_Y_k));     if (d_divJ_k) CUDA_CHECK(cudaFree(d_divJ_k));,PF_LEDGER_DETAILED
SRC0317,DEVICE_FREE,main_cuda.cu,44319,if (d_Y_k != d_phi_k) CUDA_CHECK(cudaFree(d_Y_k));     if (d_divJ_k) CUDA_CHECK(cudaFree(d_divJ_k));     if (d_mass_diag_phi_stats) CUDA_CHECK(cudaFree(d_mass_diag_phi_stats));,PF_LEDGER_DETAILED
SRC0318,DEVICE_FREE,main_cuda.cu,44320,if (d_divJ_k) CUDA_CHECK(cudaFree(d_divJ_k));     if (d_mass_diag_phi_stats) CUDA_CHECK(cudaFree(d_mass_diag_phi_stats));     if (d_mass_diag_Y_stats) CUDA_CHECK(cudaFree(d_mass_diag_Y_stats));,PF_LEDGER_DETAILED
SRC0319,DEVICE_FREE,main_cuda.cu,44321,if (d_mass_diag_phi_stats) CUDA_CHECK(cudaFree(d_mass_diag_phi_stats));     if (d_mass_diag_Y_stats) CUDA_CHECK(cudaFree(d_mass_diag_Y_stats));     if (d_mass_diag_Y_rhs_stats) CUDA_CHECK(cudaFree(d_mass_diag_Y_rhs_stats));,CONDITIONAL_OR_NON_PF_PATH
SRC0320,DEVICE_FREE,main_cuda.cu,44322,if (d_mass_diag_Y_stats) CUDA_CHECK(cudaFree(d_mass_diag_Y_stats));     if (d_mass_diag_Y_rhs_stats) CUDA_CHECK(cudaFree(d_mass_diag_Y_rhs_stats));     if (d_mass_diag_gp_storage_stats) CUDA_CHECK(cudaFree(d_mass_diag_gp_storage_stats));,CONDITIONAL_OR_NON_PF_PATH
SRC0321,DEVICE_FREE,main_cuda.cu,44323,if (d_mass_diag_Y_rhs_stats) CUDA_CHECK(cudaFree(d_mass_diag_Y_rhs_stats));     if (d_mass_diag_gp_storage_stats) CUDA_CHECK(cudaFree(d_mass_diag_gp_storage_stats));     if (d_gp_Y_update_stats) CUDA_CHECK(cudaFree(d_gp_Y_update_stats));,CONDITIONAL_OR_NON_PF_PATH
SRC0322,DEVICE_FREE,main_cuda.cu,44324,if (d_mass_diag_gp_storage_stats) CUDA_CHECK(cudaFree(d_mass_diag_gp_storage_stats));     if (d_gp_Y_update_stats) CUDA_CHECK(cudaFree(d_gp_Y_update_stats));     if (d_gp_eta_feas_stats) CUDA_CHECK(cudaFree(d_gp_eta_feas_stats));,CONDITIONAL_OR_NON_PF_PATH
SRC0323,DEVICE_FREE,main_cuda.cu,44325,if (d_gp_Y_update_stats) CUDA_CHECK(cudaFree(d_gp_Y_update_stats));     if (d_gp_eta_feas_stats) CUDA_CHECK(cudaFree(d_gp_eta_feas_stats));     if (d_gp_transport_stats) CUDA_CHECK(cudaFree(d_gp_transport_stats));,CONDITIONAL_OR_NON_PF_PATH
SRC0324,DEVICE_FREE,main_cuda.cu,44326,if (d_gp_eta_feas_stats) CUDA_CHECK(cudaFree(d_gp_eta_feas_stats));     if (d_gp_transport_stats) CUDA_CHECK(cudaFree(d_gp_transport_stats));     if (d_gp_elastic_stats) CUDA_CHECK(cudaFree(d_gp_elastic_stats));,CONDITIONAL_OR_NON_PF_PATH
SRC0325,DEVICE_FREE,main_cuda.cu,44327,if (d_gp_transport_stats) CUDA_CHECK(cudaFree(d_gp_transport_stats));     if (d_gp_elastic_stats) CUDA_CHECK(cudaFree(d_gp_elastic_stats));     if (d_picard_diff_stats) CUDA_CHECK(cudaFree(d_picard_diff_stats));,CONDITIONAL_OR_NON_PF_PATH
SRC0326,DEVICE_FREE,main_cuda.cu,44328,if (d_gp_elastic_stats) CUDA_CHECK(cudaFree(d_gp_elastic_stats));     if (d_picard_diff_stats) CUDA_CHECK(cudaFree(d_picard_diff_stats));     // Optimization: 释放 scratch 池,CONDITIONAL_OR_NON_PF_PATH
SRC0327,DEVICE_FREE,main_cuda.cu,44329,if (d_picard_diff_stats) CUDA_CHECK(cudaFree(d_picard_diff_stats));     // Optimization: 释放 scratch 池     CUDA_CHECK(cudaFree(d_scratch_k_double));,PF_LEDGER_DETAILED
SRC0328,DEVICE_FREE,main_cuda.cu,44331,CUDA_CHECK(cudaFree(d_scratch_k_double));     CUDA_CHECK(cudaFree(d_scratch_r_double));     CUDA_CHECK(cudaFree(d_bbox_mins));,PF_LEDGER_DETAILED
SRC0329,DEVICE_FREE,main_cuda.cu,44332,CUDA_CHECK(cudaFree(d_scratch_r_double));     CUDA_CHECK(cudaFree(d_bbox_mins));     CUDA_CHECK(cudaFree(d_bbox_maxs));,PF_LEDGER_DETAILED
SRC0330,DEVICE_FREE,main_cuda.cu,44333,CUDA_CHECK(cudaFree(d_bbox_mins));     CUDA_CHECK(cudaFree(d_bbox_maxs));     CUDA_CHECK(cudaFree(d_boundary_sum));,PF_LEDGER_DETAILED
SRC0331,DEVICE_FREE,main_cuda.cu,44334,CUDA_CHECK(cudaFree(d_bbox_maxs));     CUDA_CHECK(cudaFree(d_boundary_sum));     CUDA_CHECK(cudaFree(d_boundary_count));,PF_LEDGER_DETAILED
SRC0332,DEVICE_FREE,main_cuda.cu,44335,CUDA_CHECK(cudaFree(d_boundary_sum));     CUDA_CHECK(cudaFree(d_boundary_count));     // 优化：不再需要释放d_Y_rhs_k（复用d_phi_rhs_k）,PF_LEDGER_DETAILED
SRC0333,DEVICE_FREE,main_cuda.cu,44336,CUDA_CHECK(cudaFree(d_boundary_count));     // 优化：不再需要释放d_Y_rhs_k（复用d_phi_rhs_k）     // 优化：不再需要释放d_diag_stats,PF_LEDGER_DETAILED
SRC0334,DEVICE_ALLOC,cuda_kernels.cu,4617,"CUDA_CHECK(cudaMalloc(&d_block_sums_sigma, num_blocks * sizeof(double)));     CUDA_CHECK(cudaMalloc(&d_block_sums_count, num_blocks * sizeof(double)));",CONDITIONAL_OR_NON_PF_PATH
SRC0335,DEVICE_ALLOC,cuda_kernels.cu,4618,"CUDA_CHECK(cudaMalloc(&d_block_sums_count, num_blocks * sizeof(double)));      // 第一次归约：每个block归约",CONDITIONAL_OR_NON_PF_PATH
SRC0336,DEVICE_FREE,cuda_kernels.cu,4631,CUDA_CHECK(cudaFree(d_block_sums_sigma));     CUDA_CHECK(cudaFree(d_block_sums_count));,CONDITIONAL_OR_NON_PF_PATH
SRC0337,DEVICE_FREE,cuda_kernels.cu,4632,CUDA_CHECK(cudaFree(d_block_sums_count));      // 计算平均值,CONDITIONAL_OR_NON_PF_PATH
SRC0338,DEVICE_ALLOC,cuda_kernels.cu,6436,"CUDA_CHECK(cudaMalloc(&d_block_sums, num_blocks * sizeof(double)));      size_t shared_mem_size = threads_per_block * sizeof(double);",CONDITIONAL_OR_NON_PF_PATH
SRC0339,DEVICE_FREE,cuda_kernels.cu,6443,CUDA_CHECK(cudaFree(d_block_sums));     return sum_h / (double)total_size; },CONDITIONAL_OR_NON_PF_PATH
SRC0340,DEVICE_FREE,cuda_kernels.cu,6460,"if (g_reduce_workspace_a) CUDA_CHECK(cudaFree(g_reduce_workspace_a));         CUDA_CHECK(cudaMalloc(&g_reduce_workspace_a,                               (size_t)need_a * sizeof(double)));",CONDITIONAL_OR_NON_PF_PATH
SRC0341,DEVICE_ALLOC,cuda_kernels.cu,6461,"CUDA_CHECK(cudaMalloc(&g_reduce_workspace_a,                               (size_t)need_a * sizeof(double)));         g_reduce_capacity_a = need_a;",CONDITIONAL_OR_NON_PF_PATH
SRC0342,DEVICE_FREE,cuda_kernels.cu,6466,"if (g_reduce_workspace_b) CUDA_CHECK(cudaFree(g_reduce_workspace_b));         CUDA_CHECK(cudaMalloc(&g_reduce_workspace_b,                               (size_t)need_b * sizeof(double)));",CONDITIONAL_OR_NON_PF_PATH
SRC0343,DEVICE_ALLOC,cuda_kernels.cu,6467,"CUDA_CHECK(cudaMalloc(&g_reduce_workspace_b,                               (size_t)need_b * sizeof(double)));         g_reduce_capacity_b = need_b;",CONDITIONAL_OR_NON_PF_PATH
SRC0344,DEVICE_ALLOC,cuda_kernels.cu,6471,"if (!g_reduce_zero) CUDA_CHECK(cudaMalloc(&g_reduce_zero, sizeof(double))); }",CONDITIONAL_OR_NON_PF_PATH
SRC0345,DEVICE_FREE,cuda_kernels.cu,6475,if (g_reduce_workspace_a) CUDA_CHECK(cudaFree(g_reduce_workspace_a));     if (g_reduce_workspace_b) CUDA_CHECK(cudaFree(g_reduce_workspace_b));     if (g_reduce_zero) CUDA_CHECK(cudaFree(g_reduce_zero));,CONDITIONAL_OR_NON_PF_PATH
SRC0346,DEVICE_FREE,cuda_kernels.cu,6476,if (g_reduce_workspace_b) CUDA_CHECK(cudaFree(g_reduce_workspace_b));     if (g_reduce_zero) CUDA_CHECK(cudaFree(g_reduce_zero));     g_reduce_workspace_a = NULL;,CONDITIONAL_OR_NON_PF_PATH
SRC0347,DEVICE_FREE,cuda_kernels.cu,6477,if (g_reduce_zero) CUDA_CHECK(cudaFree(g_reduce_zero));     g_reduce_workspace_a = NULL;     g_reduce_workspace_b = NULL;,CONDITIONAL_OR_NON_PF_PATH
SRC0348,DEVICE_ALLOC,cuda_kernels.cu,6588,"CUDA_CHECK(cudaMalloc(&d_block_sums_N_in, num_blocks * sizeof(double)));     CUDA_CHECK(cudaMalloc(&d_block_sums_N_if, num_blocks * sizeof(double)));",CONDITIONAL_OR_NON_PF_PATH
SRC0349,DEVICE_ALLOC,cuda_kernels.cu,6589,"CUDA_CHECK(cudaMalloc(&d_block_sums_N_if, num_blocks * sizeof(double)));      // 第一次归约：每个block归约",CONDITIONAL_OR_NON_PF_PATH
SRC0350,DEVICE_FREE,cuda_kernels.cu,6601,CUDA_CHECK(cudaFree(d_block_sums_N_in));     CUDA_CHECK(cudaFree(d_block_sums_N_if));,CONDITIONAL_OR_NON_PF_PATH
SRC0351,DEVICE_FREE,cuda_kernels.cu,6602,CUDA_CHECK(cudaFree(d_block_sums_N_if));      *N_in_sum = sum_N_in;,CONDITIONAL_OR_NON_PF_PATH
SRC0352,DEVICE_ALLOC,cuda_kernels.cu,6622,"CUDA_CHECK(cudaMalloc(&d_block_sums, num_blocks * sizeof(double)));      // 第一次归约：每个block归约",CONDITIONAL_OR_NON_PF_PATH
SRC0353,DEVICE_FREE,cuda_kernels.cu,6633,CUDA_CHECK(cudaFree(d_block_sums));      return result;,CONDITIONAL_OR_NON_PF_PATH
SRC0354,DEVICE_ALLOC,cuda_kernels.cu,6648,"CUDA_CHECK(cudaMalloc(&d_block_sums, num_blocks * sizeof(double)));      size_t shared_mem_size = threads_per_block * sizeof(double);",CONDITIONAL_OR_NON_PF_PATH
SRC0355,DEVICE_FREE,cuda_kernels.cu,6656,CUDA_CHECK(cudaFree(d_block_sums));      return result;,CONDITIONAL_OR_NON_PF_PATH
SRC0356,DEVICE_ALLOC,cuda_kernels.cu,6675,"CUDA_CHECK(cudaMalloc(&d_block_sums, num_blocks * sizeof(double)));      // 第一次归约：每个block归约",CONDITIONAL_OR_NON_PF_PATH
SRC0357,DEVICE_FREE,cuda_kernels.cu,6686,CUDA_CHECK(cudaFree(d_block_sums));      return result;,CONDITIONAL_OR_NON_PF_PATH
SRC0358,DEVICE_ALLOC,cuda_kernels.cu,6704,"CUDA_CHECK(cudaMalloc(&d_block_sums, num_blocks * sizeof(double)));      reduce_sum_DY_gp_kernel<<<num_blocks, threads_per_block, shared_mem_size>>>(",CONDITIONAL_OR_NON_PF_PATH
SRC0359,DEVICE_FREE,cuda_kernels.cu,6713,CUDA_CHECK(cudaFree(d_block_sums));         return result;     },CONDITIONAL_OR_NON_PF_PATH
SRC0360,DEVICE_ALLOC,cuda_kernels.cu,6724,"CUDA_CHECK(cudaMalloc(&d_output, new_blocks * sizeof(double)));          reduce_sum_kernel<<<new_blocks, threads_per_block, shared_mem_size>>>(",CONDITIONAL_OR_NON_PF_PATH
SRC0361,DEVICE_FREE,cuda_kernels.cu,6731,CUDA_CHECK(cudaFree(d_input));         }         d_input = d_output;,CONDITIONAL_OR_NON_PF_PATH
SRC0362,DEVICE_FREE,cuda_kernels.cu,6738,CUDA_CHECK(cudaFree(d_input));     CUDA_CHECK(cudaFree(d_block_sums));,CONDITIONAL_OR_NON_PF_PATH
SRC0363,DEVICE_FREE,cuda_kernels.cu,6739,CUDA_CHECK(cudaFree(d_block_sums));      return result;,CONDITIONAL_OR_NON_PF_PATH
SRC0364,DEVICE_ALLOC,cuda_kernels.cu,6762,"CUDA_CHECK(cudaMalloc(&d_block_mins, num_blocks * sizeof(double)));     CUDA_CHECK(cudaMalloc(&d_block_maxs, num_blocks * sizeof(double)));",CONDITIONAL_OR_NON_PF_PATH
SRC0365,DEVICE_ALLOC,cuda_kernels.cu,6763,"CUDA_CHECK(cudaMalloc(&d_block_maxs, num_blocks * sizeof(double)));      // 第一次归约：每个block归约",CONDITIONAL_OR_NON_PF_PATH
SRC0366,DEVICE_FREE,cuda_kernels.cu,6796,CUDA_CHECK(cudaFree(d_block_mins));     CUDA_CHECK(cudaFree(d_block_maxs)); },CONDITIONAL_OR_NON_PF_PATH
SRC0367,DEVICE_FREE,cuda_kernels.cu,6797,CUDA_CHECK(cudaFree(d_block_maxs)); },CONDITIONAL_OR_NON_PF_PATH
SRC0368,DEVICE_ALLOC,cuda_kernels.cu,6856,"CUDA_CHECK(cudaMalloc(&d_Jx_temp, size_r));     CUDA_CHECK(cudaMalloc(&d_Jy_temp, size_r));     CUDA_CHECK(cudaMalloc(&d_Jz_temp, size_r));",CONDITIONAL_OR_NON_PF_PATH
SRC0369,DEVICE_ALLOC,cuda_kernels.cu,6857,"CUDA_CHECK(cudaMalloc(&d_Jy_temp, size_r));     CUDA_CHECK(cudaMalloc(&d_Jz_temp, size_r));     CUDA_CHECK(cudaMalloc(&d_Jx_k_temp, size_k));",CONDITIONAL_OR_NON_PF_PATH
SRC0370,DEVICE_ALLOC,cuda_kernels.cu,6858,"CUDA_CHECK(cudaMalloc(&d_Jz_temp, size_r));     CUDA_CHECK(cudaMalloc(&d_Jx_k_temp, size_k));     CUDA_CHECK(cudaMalloc(&d_Jy_k_temp, size_k));",CONDITIONAL_OR_NON_PF_PATH
SRC0371,DEVICE_ALLOC,cuda_kernels.cu,6859,"CUDA_CHECK(cudaMalloc(&d_Jx_k_temp, size_k));     CUDA_CHECK(cudaMalloc(&d_Jy_k_temp, size_k));     CUDA_CHECK(cudaMalloc(&d_Jz_k_temp, size_k));",CONDITIONAL_OR_NON_PF_PATH
SRC0372,DEVICE_ALLOC,cuda_kernels.cu,6860,"CUDA_CHECK(cudaMalloc(&d_Jy_k_temp, size_k));     CUDA_CHECK(cudaMalloc(&d_Jz_k_temp, size_k));     CUDA_CHECK(cudaMalloc(&d_divJ_k_temp, size_k));",PF_LEDGER_DETAILED
SRC0373,DEVICE_ALLOC,cuda_kernels.cu,6861,"CUDA_CHECK(cudaMalloc(&d_Jz_k_temp, size_k));     CUDA_CHECK(cudaMalloc(&d_divJ_k_temp, size_k));",PF_LEDGER_DETAILED
SRC0374,DEVICE_ALLOC,cuda_kernels.cu,6862,"CUDA_CHECK(cudaMalloc(&d_divJ_k_temp, size_k));      // 2.5 计算通量",PF_LEDGER_DETAILED
SRC0375,DEVICE_FREE,cuda_kernels.cu,6890,CUDA_CHECK(cudaFree(d_Jx_temp));     CUDA_CHECK(cudaFree(d_Jy_temp));     CUDA_CHECK(cudaFree(d_Jz_temp));,CONDITIONAL_OR_NON_PF_PATH
SRC0376,DEVICE_FREE,cuda_kernels.cu,6891,CUDA_CHECK(cudaFree(d_Jy_temp));     CUDA_CHECK(cudaFree(d_Jz_temp));     CUDA_CHECK(cudaFree(d_Jx_k_temp));,CONDITIONAL_OR_NON_PF_PATH
SRC0377,DEVICE_FREE,cuda_kernels.cu,6892,CUDA_CHECK(cudaFree(d_Jz_temp));     CUDA_CHECK(cudaFree(d_Jx_k_temp));     CUDA_CHECK(cudaFree(d_Jy_k_temp));,CONDITIONAL_OR_NON_PF_PATH
SRC0378,DEVICE_FREE,cuda_kernels.cu,6893,CUDA_CHECK(cudaFree(d_Jx_k_temp));     CUDA_CHECK(cudaFree(d_Jy_k_temp));     CUDA_CHECK(cudaFree(d_Jz_k_temp));,CONDITIONAL_OR_NON_PF_PATH
SRC0379,DEVICE_FREE,cuda_kernels.cu,6894,CUDA_CHECK(cudaFree(d_Jy_k_temp));     CUDA_CHECK(cudaFree(d_Jz_k_temp));     CUDA_CHECK(cudaFree(d_divJ_k_temp));,PF_LEDGER_DETAILED
SRC0380,DEVICE_FREE,cuda_kernels.cu,6895,CUDA_CHECK(cudaFree(d_Jz_k_temp));     CUDA_CHECK(cudaFree(d_divJ_k_temp)); },PF_LEDGER_DETAILED
SRC0381,DEVICE_FREE,cuda_kernels.cu,6896,CUDA_CHECK(cudaFree(d_divJ_k_temp)); },PF_LEDGER_DETAILED
SRC0382,DEVICE_ALLOC,cuda_kernels.cu,8316,"CUDA_CHECK(cudaMalloc(&d_mins, blocks * sizeof(double)));     CUDA_CHECK(cudaMalloc(&d_maxs, blocks * sizeof(double)));",CONDITIONAL_OR_NON_PF_PATH
SRC0383,DEVICE_ALLOC,cuda_kernels.cu,8317,"CUDA_CHECK(cudaMalloc(&d_maxs, blocks * sizeof(double)));      size_t shared_mem_size = 2 * threads_per_block * sizeof(double);",CONDITIONAL_OR_NON_PF_PATH
SRC0384,DEVICE_FREE,cuda_kernels.cu,8342,CUDA_CHECK(cudaFree(d_mins));     CUDA_CHECK(cudaFree(d_maxs)); },CONDITIONAL_OR_NON_PF_PATH
SRC0385,DEVICE_FREE,cuda_kernels.cu,8343,CUDA_CHECK(cudaFree(d_maxs)); },CONDITIONAL_OR_NON_PF_PATH
SRC0386,DEVICE_ALLOC,cuda_common.cu,94,"CUDA_CHECK(cudaMalloc(&KS->d_k2, size_k));     KS->d_k4 = NULL;     if (build_k4) CUDA_CHECK(cudaMalloc(&KS->d_k4, size_k));",PF_LEDGER_DETAILED
SRC0387,DEVICE_ALLOC,cuda_common.cu,96,"if (build_k4) CUDA_CHECK(cudaMalloc(&KS->d_k4, size_k));          // 启动kernel",PF_LEDGER_DETAILED
SRC0388,DEVICE_FREE,cuda_common.cu,115,CUDA_CHECK(cudaFree(KS->d_k2));         KS->d_k2 = NULL;     },PF_LEDGER_DETAILED
SRC0389,DEVICE_FREE,cuda_common.cu,119,CUDA_CHECK(cudaFree(KS->d_k4));         KS->d_k4 = NULL;     },PF_LEDGER_DETAILED
