branch,host_mode,matrix_xAg,number_density_m-3,small_radius_nm,large_length_nm,large_AR,large_radius_definition,kappa_300K_W_mK,identity
T-B,HOST_YU_COMMON_WITH_TAILORING_MATRIX_UPDATED,0.0078,3.61e+21,4.75,98.0,10.0,PROLATE_SPHEROID_VOLUME_EQUIVALENT,2.3143555026493132,SINGLE_APT_RECONSTRUCTION_COUNT_FRACTION_DIAGNOSTIC
T-B,HOST_YU_COMMON_WITH_TAILORING_MATRIX_UPDATED,0.0078,3.61e+21,4.75,100.0,2.0,SPHERICAL_RADIUS_ASSUMPTION_L_OVER_2,1.905887565184232,SINGLE_APT_RECONSTRUCTION_COUNT_FRACTION_DIAGNOSTIC
T-B,HOST_YU_COMMON_WITH_TAILORING_MATRIX_UPDATED,0.0078,3.61e+21,4.75,100.0,2.0,PROLATE_SPHEROID_VOLUME_EQUIVALENT,2.109069179705848,SINGLE_APT_RECONSTRUCTION_COUNT_FRACTION_DIAGNOSTIC
T-B,HOST_YU_COMMON_WITH_TAILORING_MATRIX_UPDATED,0.0078,3.61e+21,4.75,100.0,5.0,SPHERICAL_RADIUS_ASSUMPTION_L_OVER_2,1.905887565184232,SINGLE_APT_RECONSTRUCTION_COUNT_FRACTION_DIAGNOSTIC
T-B,HOST_YU_COMMON_WITH_TAILORING_MATRIX_UPDATED,0.0078,3.61e+21,4.75,100.0,5.0,PROLATE_SPHEROID_VOLUME_EQUIVALENT,2.2765811701122614,SINGLE_APT_RECONSTRUCTION_COUNT_FRACTION_DIAGNOSTIC
T-B,HOST_YU_COMMON_WITH_TAILORING_MATRIX_UPDATED,0.0078,3.61e+21,4.75,100.0,10.0,SPHERICAL_RADIUS_ASSUMPTION_L_OVER_2,1.905887565184232,SINGLE_APT_RECONSTRUCTION_COUNT_FRACTION_DIAGNOSTIC
T-B,HOST_YU_COMMON_WITH_TAILORING_MATRIX_UPDATED,0.0078,3.61e+21,4.75,100.0,10.0,PROLATE_SPHEROID_VOLUME_EQUIVALENT,2.31361318372678,SINGLE_APT_RECONSTRUCTION_COUNT_FRACTION_DIAGNOSTIC
T-B,HOST_YU_COMMON_WITH_TAILORING_MATRIX_UPDATED,0.0078,3.61e+21,5.0,10.0,2.0,SPHERICAL_RADIUS_ASSUMPTION_L_OVER_2,2.323646882732606,SINGLE_APT_RECONSTRUCTION_COUNT_FRACTION_DIAGNOSTIC
T-B,HOST_YU_COMMON_WITH_TAILORING_MATRIX_UPDATED,0.0078,3.61e+21,5.0,10.0,2.0,PROLATE_SPHEROID_VOLUME_EQUIVALENT,2.3243712033484214,SINGLE_APT_RECONSTRUCTION_COUNT_FRACTION_DIAGNOSTIC
T-B,HOST_YU_COMMON_WITH_TAILORING_MATRIX_UPDATED,0.0078,3.61e+21,5.0,10.0,5.0,SPHERICAL_RADIUS_ASSUMPTION_L_OVER_2,2.323646882732606,SINGLE_APT_RECONSTRUCTION_COUNT_FRACTION_DIAGNOSTIC
T-B,HOST_YU_COMMON_WITH_TAILORING_MATRIX_UPDATED,0.0078,3.61e+21,5.0,10.0,5.0,PROLATE_SPHEROID_VOLUME_EQUIVALENT,2.324512059507484,SINGLE_APT_RECONSTRUCTION_COUNT_FRACTION_DIAGNOSTIC
T-B,HOST_YU_COMMON_WITH_TAILORING_MATRIX_UPDATED,0.0078,3.61e+21,5.0,10.0,10.0,SPHERICAL_RADIUS_ASSUMPTION_L_OVER_2,2.323646882732606,SINGLE_APT_RECONSTRUCTION_COUNT_FRACTION_DIAGNOSTIC
T-B,HOST_YU_COMMON_WITH_TAILORING_MATRIX_UPDATED,0.0078,3.61e+21,5.0,10.0,10.0,PROLATE_SPHEROID_VOLUME_EQUIVALENT,2.3245205941020948,SINGLE_APT_RECONSTRUCTION_COUNT_FRACTION_DIAGNOSTIC
T-B,HOST_YU_COMMON_WITH_TAILORING_MATRIX_UPDATED,0.0078,3.61e+21,5.0,12.0,2.0,SPHERICAL_RADIUS_ASSUMPTION_L_OVER_2,2.3228510671883553,SINGLE_APT_RECONSTRUCTION_COUNT_FRACTION_DIAGNOSTIC
T-B,HOST_YU_COMMON_WITH_TAILORING_MATRIX_UPDATED,0.0078,3.61e+21,5.0,12.0,2.0,PROLATE_SPHEROID_VOLUME_EQUIVALENT,2.3242127899415697,SINGLE_APT_RECONSTRUCTION_COUNT_FRACTION_DIAGNOSTIC
T-B,HOST_YU_COMMON_WITH_TAILORING_MATRIX_UPDATED,0.0078,3.61e+21,5.0,12.0,5.0,SPHERICAL_RADIUS_ASSUMPTION_L_OVER_2,2.3228510671883553,SINGLE_APT_RECONSTRUCTION_COUNT_FRACTION_DIAGNOSTIC
T-B,HOST_YU_COMMON_WITH_TAILORING_MATRIX_UPDATED,0.0078,3.61e+21,5.0,12.0,5.0,PROLATE_SPHEROID_VOLUME_EQUIVALENT,2.324498464246689,SINGLE_APT_RECONSTRUCTION_COUNT_FRACTION_DIAGNOSTIC
T-B,HOST_YU_COMMON_WITH_TAILORING_MATRIX_UPDATED,0.0078,3.61e+21,5.0,12.0,10.0,SPHERICAL_RADIUS_ASSUMPTION_L_OVER_2,2.3228510671883553,SINGLE_APT_RECONSTRUCTION_COUNT_FRACTION_DIAGNOSTIC
T-B,HOST_YU_COMMON_WITH_TAILORING_MATRIX_UPDATED,0.0078,3.61e+21,5.0,12.0,10.0,PROLATE_SPHEROID_VOLUME_EQUIVALENT,2.324519265506803,SINGLE_APT_RECONSTRUCTION_COUNT_FRACTION_DIAGNOSTIC
T-B,HOST_YU_COMMON_WITH_TAILORING_MATRIX_UPDATED,0.0078,3.61e+21,5.0,14.0,2.0,SPHERICAL_RADIUS_ASSUMPTION_L_OVER_2,2.321678951874483,SINGLE_APT_RECONSTRUCTION_COUNT_FRACTION_DIAGNOSTIC
T-B,HOST_YU_COMMON_WITH_TAILORING_MATRIX_UPDATED,0.0078,3.61e+21,5.0,14.0,2.0,PROLATE_SPHEROID_VOLUME_EQUIVALENT,2.323969055387386,SINGLE_APT_RECONSTRUCTION_COUNT_FRACTION_DIAGNOSTIC
T-B,HOST_YU_COMMON_WITH_TAILORING_MATRIX_UPDATED,0.0078,3.61e+21,5.0,14.0,5.0,SPHERICAL_RADIUS_ASSUMPTION_L_OVER_2,2.321678951874483,SINGLE_APT_RECONSTRUCTION_COUNT_FRACTION_DIAGNOSTIC
T-B,HOST_YU_COMMON_WITH_TAILORING_MATRIX_UPDATED,0.0078,3.61e+21,5.0,14.0,5.0,PROLATE_SPHEROID_VOLUME_EQUIVALENT,2.324474685381989,SINGLE_APT_RECONSTRUCTION_COUNT_FRACTION_DIAGNOSTIC
T-B,HOST_YU_COMMON_WITH_TAILORING_MATRIX_UPDATED,0.0078,3.61e+21,5.0,14.0,10.0,SPHERICAL_RADIUS_ASSUMPTION_L_OVER_2,2.321678951874483,SINGLE_APT_RECONSTRUCTION_COUNT_FRACTION_DIAGNOSTIC
T-B,HOST_YU_COMMON_WITH_TAILORING_MATRIX_UPDATED,0.0078,3.61e+21,5.0,14.0,10.0,PROLATE_SPHEROID_VOLUME_EQUIVALENT,2.3245165329751556,SINGLE_APT_RECONSTRUCTION_COUNT_FRACTION_DIAGNOSTIC
T-B,HOST_YU_COMMON_WITH_TAILORING_MATRIX_UPDATED,0.0078,3.61e+21,5.0,16.0,2.0,SPHERICAL_RADIUS_ASSUMPTION_L_OVER_2,2.3200609735292264,SINGLE_APT_RECONSTRUCTION_COUNT_FRACTION_DIAGNOSTIC
T-B,HOST_YU_COMMON_WITH_TAILORING_MATRIX_UPDATED,0.0078,3.61e+21,5.0,16.0,2.0,PROLATE_SPHEROID_VOLUME_EQUIVALENT,2.323621583092493,SINGLE_APT_RECONSTRUCTION_COUNT_FRACTION_DIAGNOSTIC
T-B,HOST_YU_COMMON_WITH_TAILORING_MATRIX_UPDATED,0.0078,3.61e+21,5.0,16.0,5.0,SPHERICAL_RADIUS_ASSUMPTION_L_OVER_2,2.3200609735292264,SINGLE_APT_RECONSTRUCTION_COUNT_FRACTION_DIAGNOSTIC
T-B,HOST_YU_COMMON_WITH_TAILORING_MATRIX_UPDATED,0.0078,3.61e+21,5.0,16.0,5.0,PROLATE_SPHEROID_VOLUME_EQUIVALENT,2.3244377421443754,SINGLE_APT_RECONSTRUCTION_COUNT_FRACTION_DIAGNOSTIC
T-B,HOST_YU_COMMON_WITH_TAILORING_MATRIX_UPDATED,0.0078,3.61e+21,5.0,16.0,10.0,SPHERICAL_RADIUS_ASSUMPTION_L_OVER_2,2.3200609735292264,SINGLE_APT_RECONSTRUCTION_COUNT_FRACTION_DIAGNOSTIC
T-B,HOST_YU_COMMON_WITH_TAILORING_MATRIX_UPDATED,0.0078,3.61e+21,5.0,16.0,10.0,PROLATE_SPHEROID_VOLUME_EQUIVALENT,2.3245116764207596,SINGLE_APT_RECONSTRUCTION_COUNT_FRACTION_DIAGNOSTIC
T-B,HOST_YU_COMMON_WITH_TAILORING_MATRIX_UPDATED,0.0078,3.61e+21,5.0,18.0,2.0,SPHERICAL_RADIUS_ASSUMPTION_L_OVER_2,2.3179307678246346,SINGLE_APT_RECONSTRUCTION_COUNT_FRACTION_DIAGNOSTIC
T-B,HOST_YU_COMMON_WITH_TAILORING_MATRIX_UPDATED,0.0078,3.61e+21,5.0,18.0,2.0,PROLATE_SPHEROID_VOLUME_EQUIVALENT,2.3231521067360044,SINGLE_APT_RECONSTRUCTION_COUNT_FRACTION_DIAGNOSTIC
T-B,HOST_YU_COMMON_WITH_TAILORING_MATRIX_UPDATED,0.0078,3.61e+21,5.0,18.0,5.0,SPHERICAL_RADIUS_ASSUMPTION_L_OVER_2,2.3179307678246346,SINGLE_APT_RECONSTRUCTION_COUNT_FRACTION_DIAGNOSTIC
T-B,HOST_YU_COMMON_WITH_TAILORING_MATRIX_UPDATED,0.0078,3.61e+21,5.0,18.0,5.0,PROLATE_SPHEROID_VOLUME_EQUIVALENT,2.324384677103012,SINGLE_APT_RECONSTRUCTION_COUNT_FRACTION_DIAGNOSTIC
T-B,HOST_YU_COMMON_WITH_TAILORING_MATRIX_UPDATED,0.0078,3.61e+21,5.0,18.0,10.0,SPHERICAL_RADIUS_ASSUMPTION_L_OVER_2,2.3179307678246346,SINGLE_APT_RECONSTRUCTION_COUNT_FRACTION_DIAGNOSTIC
T-B,HOST_YU_COMMON_WITH_TAILORING_MATRIX_UPDATED,0.0078,3.61e+21,5.0,18.0,10.0,PROLATE_SPHEROID_VOLUME_EQUIVALENT,2.3245039342970064,SINGLE_APT_RECONSTRUCTION_COUNT_FRACTION_DIAGNOSTIC
T-B,HOST_YU_COMMON_WITH_TAILORING_MATRIX_UPDATED,0.0078,3.61e+21,5.0,20.0,2.0,SPHERICAL_RADIUS_ASSUMPTION_L_OVER_2,2.315226262556294,SINGLE_APT_RECONSTRUCTION_COUNT_FRACTION_DIAGNOSTIC
T-B,HOST_YU_COMMON_WITH_TAILORING_MATRIX_UPDATED,0.0078,3.61e+21,5.0,20.0,2.0,PROLATE_SPHEROID_VOLUME_EQUIVALENT,2.3225425902778802,SINGLE_APT_RECONSTRUCTION_COUNT_FRACTION_DIAGNOSTIC
T-B,HOST_YU_COMMON_WITH_TAILORING_MATRIX_UPDATED,0.0078,3.61e+21,5.0,20.0,5.0,SPHERICAL_RADIUS_ASSUMPTION_L_OVER_2,2.315226262556294,SINGLE_APT_RECONSTRUCTION_COUNT_FRACTION_DIAGNOSTIC
T-B,HOST_YU_COMMON_WITH_TAILORING_MATRIX_UPDATED,0.0078,3.61e+21,5.0,20.0,5.0,PROLATE_SPHEROID_VOLUME_EQUIVALENT,2.3243125342705087,SINGLE_APT_RECONSTRUCTION_COUNT_FRACTION_DIAGNOSTIC
T-B,HOST_YU_COMMON_WITH_TAILORING_MATRIX_UPDATED,0.0078,3.61e+21,5.0,20.0,10.0,SPHERICAL_RADIUS_ASSUMPTION_L_OVER_2,2.315226262556294,SINGLE_APT_RECONSTRUCTION_COUNT_FRACTION_DIAGNOSTIC
T-B,HOST_YU_COMMON_WITH_TAILORING_MATRIX_UPDATED,0.0078,3.61e+21,5.0,20.0,10.0,PROLATE_SPHEROID_VOLUME_EQUIVALENT,2.324492544774816,SINGLE_APT_RECONSTRUCTION_COUNT_FRACTION_DIAGNOSTIC
T-B,HOST_YU_COMMON_WITH_TAILORING_MATRIX_UPDATED,0.0078,3.61e+21,5.0,22.0,2.0,SPHERICAL_RADIUS_ASSUMPTION_L_OVER_2,2.3118909363550726,SINGLE_APT_RECONSTRUCTION_COUNT_FRACTION_DIAGNOSTIC
T-B,HOST_YU_COMMON_WITH_TAILORING_MATRIX_UPDATED,0.0078,3.61e+21,5.0,22.0,2.0,PROLATE_SPHEROID_VOLUME_EQUIVALENT,2.3217753080780397,SINGLE_APT_RECONSTRUCTION_COUNT_FRACTION_DIAGNOSTIC
T-B,HOST_YU_COMMON_WITH_TAILORING_MATRIX_UPDATED,0.0078,3.61e+21,5.0,22.0,5.0,SPHERICAL_RADIUS_ASSUMPTION_L_OVER_2,2.3118909363550726,SINGLE_APT_RECONSTRUCTION_COUNT_FRACTION_DIAGNOSTIC
T-B,HOST_YU_COMMON_WITH_TAILORING_MATRIX_UPDATED,0.0078,3.61e+21,5.0,22.0,5.0,PROLATE_SPHEROID_VOLUME_EQUIVALENT,2.324218355467012,SINGLE_APT_RECONSTRUCTION_COUNT_FRACTION_DIAGNOSTIC
T-B,HOST_YU_COMMON_WITH_TAILORING_MATRIX_UPDATED,0.0078,3.61e+21,5.0,22.0,10.0,SPHERICAL_RADIUS_ASSUMPTION_L_OVER_2,2.3118909363550726,SINGLE_APT_RECONSTRUCTION_COUNT_FRACTION_DIAGNOSTIC
T-B,HOST_YU_COMMON_WITH_TAILORING_MATRIX_UPDATED,0.0078,3.61e+21,5.0,22.0,10.0,PROLATE_SPHEROID_VOLUME_EQUIVALENT,2.3244767565806095,SINGLE_APT_RECONSTRUCTION_COUNT_FRACTION_DIAGNOSTIC
T-B,HOST_YU_COMMON_WITH_TAILORING_MATRIX_UPDATED,0.0078,3.61e+21,5.0,24.0,2.0,SPHERICAL_RADIUS_ASSUMPTION_L_OVER_2,2.3078752215737244,SINGLE_APT_RECONSTRUCTION_COUNT_FRACTION_DIAGNOSTIC
T-B,HOST_YU_COMMON_WITH_TAILORING_MATRIX_UPDATED,0.0078,3.61e+21,5.0,24.0,2.0,PROLATE_SPHEROID_VOLUME_EQUIVALENT,2.3208329305349,SINGLE_APT_RECONSTRUCTION_COUNT_FRACTION_DIAGNOSTIC
T-B,HOST_YU_COMMON_WITH_TAILORING_MATRIX_UPDATED,0.0078,3.61e+21,5.0,24.0,5.0,SPHERICAL_RADIUS_ASSUMPTION_L_OVER_2,2.3078752215737244,SINGLE_APT_RECONSTRUCTION_COUNT_FRACTION_DIAGNOSTIC
T-B,HOST_YU_COMMON_WITH_TAILORING_MATRIX_UPDATED,0.0078,3.61e+21,5.0,24.0,5.0,PROLATE_SPHEROID_VOLUME_EQUIVALENT,2.3240991834367395,SINGLE_APT_RECONSTRUCTION_COUNT_FRACTION_DIAGNOSTIC
T-B,HOST_YU_COMMON_WITH_TAILORING_MATRIX_UPDATED,0.0078,3.61e+21,5.0,24.0,10.0,SPHERICAL_RADIUS_ASSUMPTION_L_OVER_2,2.3078752215737244,SINGLE_APT_RECONSTRUCTION_COUNT_FRACTION_DIAGNOSTIC
T-B,HOST_YU_COMMON_WITH_TAILORING_MATRIX_UPDATED,0.0078,3.61e+21,5.0,24.0,10.0,PROLATE_SPHEROID_VOLUME_EQUIVALENT,2.324455826503027,SINGLE_APT_RECONSTRUCTION_COUNT_FRACTION_DIAGNOSTIC
T-B,HOST_YU_COMMON_WITH_TAILORING_MATRIX_UPDATED,0.0078,3.61e+21,5.0,26.0,2.0,SPHERICAL_RADIUS_ASSUMPTION_L_OVER_2,2.303138000626656,SINGLE_APT_RECONSTRUCTION_COUNT_FRACTION_DIAGNOSTIC
T-B,HOST_YU_COMMON_WITH_TAILORING_MATRIX_UPDATED,0.0078,3.61e+21,5.0,26.0,2.0,PROLATE_SPHEROID_VOLUME_EQUIVALENT,2.3196986181694297,SINGLE_APT_RECONSTRUCTION_COUNT_FRACTION_DIAGNOSTIC
T-B,HOST_YU_COMMON_WITH_TAILORING_MATRIX_UPDATED,0.0078,3.61e+21,5.0,26.0,5.0,SPHERICAL_RADIUS_ASSUMPTION_L_OVER_2,2.303138000626656,SINGLE_APT_RECONSTRUCTION_COUNT_FRACTION_DIAGNOSTIC
T-B,HOST_YU_COMMON_WITH_TAILORING_MATRIX_UPDATED,0.0078,3.61e+21,5.0,26.0,5.0,PROLATE_SPHEROID_VOLUME_EQUIVALENT,2.323952066264444,SINGLE_APT_RECONSTRUCTION_COUNT_FRACTION_DIAGNOSTIC
T-B,HOST_YU_COMMON_WITH_TAILORING_MATRIX_UPDATED,0.0078,3.61e+21,5.0,26.0,10.0,SPHERICAL_RADIUS_ASSUMPTION_L_OVER_2,2.303138000626656,SINGLE_APT_RECONSTRUCTION_COUNT_FRACTION_DIAGNOSTIC
T-B,HOST_YU_COMMON_WITH_TAILORING_MATRIX_UPDATED,0.0078,3.61e+21,5.0,26.0,10.0,PROLATE_SPHEROID_VOLUME_EQUIVALENT,2.3244290149899607,SINGLE_APT_RECONSTRUCTION_COUNT_FRACTION_DIAGNOSTIC
T-B,HOST_YU_COMMON_WITH_TAILORING_MATRIX_UPDATED,0.0078,3.61e+21,5.0,28.0,2.0,SPHERICAL_RADIUS_ASSUMPTION_L_OVER_2,2.297648116229724,SINGLE_APT_RECONSTRUCTION_COUNT_FRACTION_DIAGNOSTIC
T-B,HOST_YU_COMMON_WITH_TAILORING_MATRIX_UPDATED,0.0078,3.61e+21,5.0,28.0,2.0,PROLATE_SPHEROID_VOLUME_EQUIVALENT,2.3183561257012744,SINGLE_APT_RECONSTRUCTION_COUNT_FRACTION_DIAGNOSTIC
T-B,HOST_YU_COMMON_WITH_TAILORING_MATRIX_UPDATED,0.0078,3.61e+21,5.0,28.0,5.0,SPHERICAL_RADIUS_ASSUMPTION_L_OVER_2,2.297648116229724,SINGLE_APT_RECONSTRUCTION_COUNT_FRACTION_DIAGNOSTIC
T-B,HOST_YU_COMMON_WITH_TAILORING_MATRIX_UPDATED,0.0078,3.61e+21,5.0,28.0,5.0,PROLATE_SPHEROID_VOLUME_EQUIVALENT,2.3237740616367133,SINGLE_APT_RECONSTRUCTION_COUNT_FRACTION_DIAGNOSTIC
T-B,HOST_YU_COMMON_WITH_TAILORING_MATRIX_UPDATED,0.0078,3.61e+21,5.0,28.0,10.0,SPHERICAL_RADIUS_ASSUMPTION_L_OVER_2,2.297648116229724,SINGLE_APT_RECONSTRUCTION_COUNT_FRACTION_DIAGNOSTIC
T-B,HOST_YU_COMMON_WITH_TAILORING_MATRIX_UPDATED,0.0078,3.61e+21,5.0,28.0,10.0,PROLATE_SPHEROID_VOLUME_EQUIVALENT,2.3243955833595216,SINGLE_APT_RECONSTRUCTION_COUNT_FRACTION_DIAGNOSTIC
T-B,HOST_YU_COMMON_WITH_TAILORING_MATRIX_UPDATED,0.0078,3.61e+21,5.0,30.0,2.0,SPHERICAL_RADIUS_ASSUMPTION_L_OVER_2,2.2913857898931647,SINGLE_APT_RECONSTRUCTION_COUNT_FRACTION_DIAGNOSTIC
T-B,HOST_YU_COMMON_WITH_TAILORING_MATRIX_UPDATED,0.0078,3.61e+21,5.0,30.0,2.0,PROLATE_SPHEROID_VOLUME_EQUIVALENT,2.316789916756743,SINGLE_APT_RECONSTRUCTION_COUNT_FRACTION_DIAGNOSTIC
T-B,HOST_YU_COMMON_WITH_TAILORING_MATRIX_UPDATED,0.0078,3.61e+21,5.0,30.0,5.0,SPHERICAL_RADIUS_ASSUMPTION_L_OVER_2,2.2913857898931647,SINGLE_APT_RECONSTRUCTION_COUNT_FRACTION_DIAGNOSTIC
T-B,HOST_YU_COMMON_WITH_TAILORING_MATRIX_UPDATED,0.0078,3.61e+21,5.0,30.0,5.0,PROLATE_SPHEROID_VOLUME_EQUIVALENT,2.32356224078296,SINGLE_APT_RECONSTRUCTION_COUNT_FRACTION_DIAGNOSTIC
T-B,HOST_YU_COMMON_WITH_TAILORING_MATRIX_UPDATED,0.0078,3.61e+21,5.0,30.0,10.0,SPHERICAL_RADIUS_ASSUMPTION_L_OVER_2,2.2913857898931647,SINGLE_APT_RECONSTRUCTION_COUNT_FRACTION_DIAGNOSTIC
T-B,HOST_YU_COMMON_WITH_TAILORING_MATRIX_UPDATED,0.0078,3.61e+21,5.0,30.0,10.0,PROLATE_SPHEROID_VOLUME_EQUIVALENT,2.324354792647123,SINGLE_APT_RECONSTRUCTION_COUNT_FRACTION_DIAGNOSTIC
T-B,HOST_YU_COMMON_WITH_TAILORING_MATRIX_UPDATED,0.0078,3.61e+21,5.0,32.0,2.0,SPHERICAL_RADIUS_ASSUMPTION_L_OVER_2,2.2843438235453246,SINGLE_APT_RECONSTRUCTION_COUNT_FRACTION_DIAGNOSTIC
T-B,HOST_YU_COMMON_WITH_TAILORING_MATRIX_UPDATED,0.0078,3.61e+21,5.0,32.0,2.0,PROLATE_SPHEROID_VOLUME_EQUIVALENT,2.3149852890878253,SINGLE_APT_RECONSTRUCTION_COUNT_FRACTION_DIAGNOSTIC
T-B,HOST_YU_COMMON_WITH_TAILORING_MATRIX_UPDATED,0.0078,3.61e+21,5.0,32.0,5.0,SPHERICAL_RADIUS_ASSUMPTION_L_OVER_2,2.2843438235453246,SINGLE_APT_RECONSTRUCTION_COUNT_FRACTION_DIAGNOSTIC
T-B,HOST_YU_COMMON_WITH_TAILORING_MATRIX_UPDATED,0.0078,3.61e+21,5.0,32.0,5.0,PROLATE_SPHEROID_VOLUME_EQUIVALENT,2.3233136922177695,SINGLE_APT_RECONSTRUCTION_COUNT_FRACTION_DIAGNOSTIC
T-B,HOST_YU_COMMON_WITH_TAILORING_MATRIX_UPDATED,0.0078,3.61e+21,5.0,32.0,10.0,SPHERICAL_RADIUS_ASSUMPTION_L_OVER_2,2.2843438235453246,SINGLE_APT_RECONSTRUCTION_COUNT_FRACTION_DIAGNOSTIC
T-B,HOST_YU_COMMON_WITH_TAILORING_MATRIX_UPDATED,0.0078,3.61e+21,5.0,32.0,10.0,PROLATE_SPHEROID_VOLUME_EQUIVALENT,2.3243059034130016,SINGLE_APT_RECONSTRUCTION_COUNT_FRACTION_DIAGNOSTIC
T-B,HOST_YU_COMMON_WITH_TAILORING_MATRIX_UPDATED,0.0078,3.61e+21,5.0,34.0,2.0,SPHERICAL_RADIUS_ASSUMPTION_L_OVER_2,2.276528451040252,SINGLE_APT_RECONSTRUCTION_COUNT_FRACTION_DIAGNOSTIC
T-B,HOST_YU_COMMON_WITH_TAILORING_MATRIX_UPDATED,0.0078,3.61e+21,5.0,34.0,2.0,PROLATE_SPHEROID_VOLUME_EQUIVALENT,2.3129285094552134,SINGLE_APT_RECONSTRUCTION_COUNT_FRACTION_DIAGNOSTIC
T-B,HOST_YU_COMMON_WITH_TAILORING_MATRIX_UPDATED,0.0078,3.61e+21,5.0,34.0,5.0,SPHERICAL_RADIUS_ASSUMPTION_L_OVER_2,2.276528451040252,SINGLE_APT_RECONSTRUCTION_COUNT_FRACTION_DIAGNOSTIC
T-B,HOST_YU_COMMON_WITH_TAILORING_MATRIX_UPDATED,0.0078,3.61e+21,5.0,34.0,5.0,PROLATE_SPHEROID_VOLUME_EQUIVALENT,2.323025525423307,SINGLE_APT_RECONSTRUCTION_COUNT_FRACTION_DIAGNOSTIC
T-B,HOST_YU_COMMON_WITH_TAILORING_MATRIX_UPDATED,0.0078,3.61e+21,5.0,34.0,10.0,SPHERICAL_RADIUS_ASSUMPTION_L_OVER_2,2.276528451040252,SINGLE_APT_RECONSTRUCTION_COUNT_FRACTION_DIAGNOSTIC
T-B,HOST_YU_COMMON_WITH_TAILORING_MATRIX_UPDATED,0.0078,3.61e+21,5.0,34.0,10.0,PROLATE_SPHEROID_VOLUME_EQUIVALENT,2.3242481759925946,SINGLE_APT_RECONSTRUCTION_COUNT_FRACTION_DIAGNOSTIC
T-B,HOST_YU_COMMON_WITH_TAILORING_MATRIX_UPDATED,0.0078,3.61e+21,5.0,36.0,2.0,SPHERICAL_RADIUS_ASSUMPTION_L_OVER_2,2.2679597139673477,SINGLE_APT_RECONSTRUCTION_COUNT_FRACTION_DIAGNOSTIC
T-B,HOST_YU_COMMON_WITH_TAILORING_MATRIX_UPDATED,0.0078,3.61e+21,5.0,36.0,2.0,PROLATE_SPHEROID_VOLUME_EQUIVALENT,2.310606956601883,SINGLE_APT_RECONSTRUCTION_COUNT_FRACTION_DIAGNOSTIC
T-B,HOST_YU_COMMON_WITH_TAILORING_MATRIX_UPDATED,0.0078,3.61e+21,5.0,36.0,5.0,SPHERICAL_RADIUS_ASSUMPTION_L_OVER_2,2.2679597139673477,SINGLE_APT_RECONSTRUCTION_COUNT_FRACTION_DIAGNOSTIC
T-B,HOST_YU_COMMON_WITH_TAILORING_MATRIX_UPDATED,0.0078,3.61e+21,5.0,36.0,5.0,PROLATE_SPHEROID_VOLUME_EQUIVALENT,2.3226948745772833,SINGLE_APT_RECONSTRUCTION_COUNT_FRACTION_DIAGNOSTIC
T-B,HOST_YU_COMMON_WITH_TAILORING_MATRIX_UPDATED,0.0078,3.61e+21,5.0,36.0,10.0,SPHERICAL_RADIUS_ASSUMPTION_L_OVER_2,2.2679597139673477,SINGLE_APT_RECONSTRUCTION_COUNT_FRACTION_DIAGNOSTIC
T-B,HOST_YU_COMMON_WITH_TAILORING_MATRIX_UPDATED,0.0078,3.61e+21,5.0,36.0,10.0,PROLATE_SPHEROID_VOLUME_EQUIVALENT,2.324180870910295,SINGLE_APT_RECONSTRUCTION_COUNT_FRACTION_DIAGNOSTIC
T-B,HOST_YU_COMMON_WITH_TAILORING_MATRIX_UPDATED,0.0078,3.61e+21,5.0,38.0,2.0,SPHERICAL_RADIUS_ASSUMPTION_L_OVER_2,2.2586712623764984,SINGLE_APT_RECONSTRUCTION_COUNT_FRACTION_DIAGNOSTIC
T-B,HOST_YU_COMMON_WITH_TAILORING_MATRIX_UPDATED,0.0078,3.61e+21,5.0,38.0,2.0,PROLATE_SPHEROID_VOLUME_EQUIVALENT,2.308009270012318,SINGLE_APT_RECONSTRUCTION_COUNT_FRACTION_DIAGNOSTIC
T-B,HOST_YU_COMMON_WITH_TAILORING_MATRIX_UPDATED,0.0078,3.61e+21,5.0,38.0,5.0,SPHERICAL_RADIUS_ASSUMPTION_L_OVER_2,2.2586712623764984,SINGLE_APT_RECONSTRUCTION_COUNT_FRACTION_DIAGNOSTIC
T-B,HOST_YU_COMMON_WITH_TAILORING_MATRIX_UPDATED,0.0078,3.61e+21,5.0,38.0,5.0,PROLATE_SPHEROID_VOLUME_EQUIVALENT,2.322318902400601,SINGLE_APT_RECONSTRUCTION_COUNT_FRACTION_DIAGNOSTIC
T-B,HOST_YU_COMMON_WITH_TAILORING_MATRIX_UPDATED,0.0078,3.61e+21,5.0,38.0,10.0,SPHERICAL_RADIUS_ASSUMPTION_L_OVER_2,2.2586712623764984,SINGLE_APT_RECONSTRUCTION_COUNT_FRACTION_DIAGNOSTIC
T-B,HOST_YU_COMMON_WITH_TAILORING_MATRIX_UPDATED,0.0078,3.61e+21,5.0,38.0,10.0,PROLATE_SPHEROID_VOLUME_EQUIVALENT,2.3241032493304763,SINGLE_APT_RECONSTRUCTION_COUNT_FRACTION_DIAGNOSTIC
T-B,HOST_YU_COMMON_WITH_TAILORING_MATRIX_UPDATED,0.0078,3.61e+21,5.0,40.0,2.0,SPHERICAL_RADIUS_ASSUMPTION_L_OVER_2,2.248709525452526,SINGLE_APT_RECONSTRUCTION_COUNT_FRACTION_DIAGNOSTIC
