path,file_type,size,tracked_status,modified_status,generated_or_source,last_modified_time,referenced_by_code,referenced_by_report,duplicate_group,current_scientific_relevance,recommended_action,reason,confidence
tmp_codex_ops/updated_required_supply_rsmd_remote_pull/Results/chel_T380_cuda_128x128x128_dt0.02_steps360_xB0.008/T380_rsmd_xB0p010_R4_chi1_k1p5/multi_GP_capture_capacity_scan.csv,.csv,521874,ignored,,generated,2026-07-09T05:27:03,no,no,DUP0454:fbfa6a0cef47,possible_unique_evidence,REVIEW_REQUIRED,scratch-labelled runtime data may contain unique validation evidence; not safe to delete automatically,medium
tmp_codex_ops/updated_required_supply_rsmd_remote_pull/Results/chel_T380_cuda_128x128x128_dt0.02_steps360_xB0.008/T380_rsmd_xB0p010_R4_chi1_k1p5/nucleation_event_log 2.csv,.csv,277,ignored,,generated,2026-07-09T05:26:34,no,no,DUP0033:12093193eec3,possible_unique_evidence,REVIEW_REQUIRED,scratch-labelled runtime data may contain unique validation evidence; not safe to delete automatically,medium
tmp_codex_ops/updated_required_supply_rsmd_remote_pull/Results/chel_T380_cuda_128x128x128_dt0.02_steps360_xB0.008/T380_rsmd_xB0p010_R4_chi1_k1p5/nucleation_event_log.csv,.csv,277,ignored,,generated,2026-07-09T05:26:34,no,no,DUP0033:12093193eec3,possible_unique_evidence,REVIEW_REQUIRED,scratch-labelled runtime data may contain unique validation evidence; not safe to delete automatically,medium
tmp_codex_ops/updated_required_supply_rsmd_remote_pull/Results/chel_T380_cuda_128x128x128_dt0.02_steps360_xB0.008/T380_rsmd_xB0p010_R4_chi1_k1p5/performance_summary.csv,.csv,615,ignored,,generated,2026-07-09T05:33:57,no,no,,possible_unique_evidence,REVIEW_REQUIRED,scratch-labelled runtime data may contain unique validation evidence; not safe to delete automatically,medium
tmp_codex_ops/updated_required_supply_rsmd_remote_pull/Results/chel_T380_cuda_128x128x128_dt0.02_steps360_xB0.008/T380_rsmd_xB0p010_R4_chi1_k1p5/performance_summary.json,.json,704,ignored,,generated,2026-07-09T05:33:57,yes,yes,,possible_unique_evidence,REVIEW_REQUIRED,scratch-labelled runtime data may contain unique validation evidence; not safe to delete automatically,medium
tmp_codex_ops/updated_required_supply_rsmd_remote_pull/Results/chel_T380_cuda_128x128x128_dt0.02_steps360_xB0.008/T380_rsmd_xB0p010_R4_chi1_k1p5/pf_input.params,.params,10592,ignored,,generated,2026-07-09T05:26:34,yes,yes,,possible_unique_evidence,REVIEW_REQUIRED,scratch-labelled runtime data may contain unique validation evidence; not safe to delete automatically,medium
tmp_codex_ops/updated_required_supply_rsmd_remote_pull/Results/chel_T380_cuda_128x128x128_dt0.02_steps360_xB0.008/T380_rsmd_xB0p010_R4_chi1_k1p5/phi_360.vtk,.vtk,18029091,ignored,,generated,2026-07-09T05:33:57,no,yes,,possible_unique_evidence,REVIEW_REQUIRED,scratch-labelled runtime data may contain unique validation evidence; not safe to delete automatically,medium
tmp_codex_ops/updated_required_supply_rsmd_remote_pull/Results/chel_T380_cuda_128x128x128_dt0.02_steps360_xB0.008/T380_rsmd_xB0p010_R4_chi1_k1p5/phi_init.vtk,.vtk,16777415,ignored,,generated,2026-07-09T05:26:35,yes,yes,,possible_unique_evidence,REVIEW_REQUIRED,scratch-labelled runtime data may contain unique validation evidence; not safe to delete automatically,medium
tmp_codex_ops/updated_required_supply_rsmd_remote_pull/Results/chel_T380_cuda_128x128x128_dt0.02_steps360_xB0.008/T380_rsmd_xB0p010_R4_chi1_k1p5/resolved_handoff_attempts.csv,.csv,1661,ignored,,generated,2026-07-09T05:27:36,no,no,,possible_unique_evidence,REVIEW_REQUIRED,scratch-labelled runtime data may contain unique validation evidence; not safe to delete automatically,medium
tmp_codex_ops/updated_required_supply_rsmd_remote_pull/Results/chel_T380_cuda_128x128x128_dt0.02_steps360_xB0.008/T380_rsmd_xB0p010_R4_chi1_k1p5/resolved_seed_handoff_transactions.csv,.csv,714,ignored,,generated,2026-07-09T05:27:37,no,no,,possible_unique_evidence,REVIEW_REQUIRED,scratch-labelled runtime data may contain unique validation evidence; not safe to delete automatically,medium
tmp_codex_ops/updated_required_supply_rsmd_remote_pull/Results/chel_T380_cuda_128x128x128_dt0.02_steps360_xB0.008/T380_rsmd_xB0p010_R4_chi1_k1p5/resolved_seed_source_diagnostics.csv,.csv,1371,ignored,,generated,2026-07-09T05:27:37,no,no,,possible_unique_evidence,REVIEW_REQUIRED,scratch-labelled runtime data may contain unique validation evidence; not safe to delete automatically,medium
tmp_codex_ops/updated_required_supply_rsmd_remote_pull/Results/chel_T380_cuda_128x128x128_dt0.02_steps360_xB0.008/T380_rsmd_xB0p010_R4_chi1_k1p5/stageA_T380_full_post_conversion.csv,.csv,320,ignored,,generated,2026-07-09T05:26:34,no,no,DUP0081:2c1894bca3a6,possible_unique_evidence,REVIEW_REQUIRED,scratch-labelled runtime data may contain unique validation evidence; not safe to delete automatically,medium
tmp_codex_ops/updated_required_supply_rsmd_remote_pull/Results/chel_T380_cuda_128x128x128_dt0.02_steps360_xB0.008/T380_rsmd_xB0p010_R4_chi1_k1p5/stageA_T380_full_yk0.csv,.csv,581,ignored,,generated,2026-07-09T05:26:34,no,no,DUP0295:991e6708eb49,possible_unique_evidence,REVIEW_REQUIRED,scratch-labelled runtime data may contain unique validation evidence; not safe to delete automatically,medium
tmp_codex_ops/updated_required_supply_rsmd_remote_pull/Results/chel_T380_cuda_128x128x128_dt0.02_steps360_xB0.008/T380_rsmd_xB0p010_R4_chi1_k1p5/stageA_birth_diagnostics.csv,.csv,459,ignored,,generated,2026-07-09T05:26:34,no,no,DUP0301:9cfbc8461097,possible_unique_evidence,REVIEW_REQUIRED,scratch-labelled runtime data may contain unique validation evidence; not safe to delete automatically,medium
tmp_codex_ops/updated_required_supply_rsmd_remote_pull/Results/chel_T380_cuda_128x128x128_dt0.02_steps360_xB0.008/T380_rsmd_xB0p010_R4_chi1_k1p5/staged_global_mass_probes 2.csv,.csv,672674,ignored,,generated,2026-07-09T05:33:57,no,no,DUP0029:0f87bf0c3060,possible_unique_evidence,REVIEW_REQUIRED,scratch-labelled runtime data may contain unique validation evidence; not safe to delete automatically,medium
tmp_codex_ops/updated_required_supply_rsmd_remote_pull/Results/chel_T380_cuda_128x128x128_dt0.02_steps360_xB0.008/T380_rsmd_xB0p010_R4_chi1_k1p5/staged_global_mass_probes.csv,.csv,672674,ignored,,generated,2026-07-09T05:33:57,no,no,DUP0029:0f87bf0c3060,possible_unique_evidence,REVIEW_REQUIRED,scratch-labelled runtime data may contain unique validation evidence; not safe to delete automatically,medium
tmp_codex_ops/updated_required_supply_rsmd_remote_pull/Results/chel_T380_cuda_128x128x128_dt0.02_steps360_xB0.008/T380_rsmd_xB0p010_R4_chi1_k1p5/summary 2.txt,.txt,4452,ignored,,generated,2026-07-09T05:33:57,no,no,DUP0465:ffb83d8015d9,possible_unique_evidence,REVIEW_REQUIRED,scratch-labelled runtime data may contain unique validation evidence; not safe to delete automatically,medium
tmp_codex_ops/updated_required_supply_rsmd_remote_pull/Results/chel_T380_cuda_128x128x128_dt0.02_steps360_xB0.008/T380_rsmd_xB0p010_R4_chi1_k1p5/summary.txt,.txt,4452,ignored,,generated,2026-07-09T05:33:57,yes,yes,DUP0465:ffb83d8015d9,possible_unique_evidence,REVIEW_REQUIRED,scratch-labelled runtime data may contain unique validation evidence; not safe to delete automatically,medium
tmp_codex_ops/updated_required_supply_rsmd_remote_pull/Results/chel_T380_cuda_128x128x128_dt0.02_steps360_xB0.008/T380_rsmd_xB0p010_R4_chi1_k1p5/unit_conversion_summary.csv,.csv,710,ignored,,generated,2026-07-09T05:26:34,no,no,DUP0276:8e0317729d96,possible_unique_evidence,REVIEW_REQUIRED,scratch-labelled runtime data may contain unique validation evidence; not safe to delete automatically,medium
tmp_codex_ops/updated_required_supply_rsmd_remote_pull/Results/chel_T380_cuda_128x128x128_dt0.02_steps360_xB0.008/T380_rsmd_xB0p010_R4_chi1_k1p5/vf_precip_vs_time_T380_rsmd_xB0p010_R4_chi1_k1p5.csv,.csv,514,ignored,,generated,2026-07-09T05:33:45,no,no,DUP0023:0bc49f53eb78,possible_unique_evidence,REVIEW_REQUIRED,scratch-labelled runtime data may contain unique validation evidence; not safe to delete automatically,medium
tmp_codex_ops/updated_required_supply_rsmd_remote_pull/Results/chel_T380_cuda_128x128x128_dt0.02_steps360_xB0.008/T380_rsmd_xB0p010_R4_chi1_k1p5/xB_0.vtk,.vtk,16777414,ignored,,generated,2026-07-09T05:26:35,yes,no,,possible_unique_evidence,REVIEW_REQUIRED,scratch-labelled runtime data may contain unique validation evidence; not safe to delete automatically,medium
tmp_codex_ops/updated_required_supply_rsmd_remote_pull/Results/chel_T380_cuda_128x128x128_dt0.02_steps360_xB0.008/T380_rsmd_xB0p010_R4_chi1_k1p5/xB_360.vtk,.vtk,16777414,ignored,,generated,2026-07-09T05:33:56,no,yes,,possible_unique_evidence,REVIEW_REQUIRED,scratch-labelled runtime data may contain unique validation evidence; not safe to delete automatically,medium
tmp_codex_ops/updated_required_supply_rsmd_remote_pull/Results/chel_T380_cuda_128x128x128_dt0.02_steps360_xB0.008/T380_rsmd_xB0p010_R4_chi1_k1p5/xBtot_0 2.vtk,.vtk,16777418,ignored,,generated,2026-07-09T05:26:35,no,no,,possible_unique_evidence,REVIEW_REQUIRED,scratch-labelled runtime data may contain unique validation evidence; not safe to delete automatically,medium
tmp_codex_ops/updated_required_supply_rsmd_remote_pull/Results/chel_T380_cuda_128x128x128_dt0.02_steps360_xB0.008/T380_rsmd_xB0p010_R4_chi1_k1p5/xBtot_0.vtk,.vtk,16777418,ignored,,generated,2026-07-09T05:26:35,yes,no,,possible_unique_evidence,REVIEW_REQUIRED,scratch-labelled runtime data may contain unique validation evidence; not safe to delete automatically,medium
tmp_codex_ops/updated_required_supply_rsmd_remote_pull/Results/chel_T380_cuda_128x128x128_dt0.02_steps360_xB0.008/T380_rsmd_xB0p010_R4_chi1_k1p5/xBtot_360 2.vtk,.vtk,16777418,ignored,,generated,2026-07-09T05:33:56,no,no,,possible_unique_evidence,REVIEW_REQUIRED,scratch-labelled runtime data may contain unique validation evidence; not safe to delete automatically,medium
tmp_codex_ops/updated_required_supply_rsmd_remote_pull/Results/chel_T380_cuda_128x128x128_dt0.02_steps360_xB0.008/T380_rsmd_xB0p010_R4_chi1_k1p5/xBtot_360.vtk,.vtk,16777418,ignored,,generated,2026-07-09T05:33:56,no,yes,,possible_unique_evidence,REVIEW_REQUIRED,scratch-labelled runtime data may contain unique validation evidence; not safe to delete automatically,medium
tmp_codex_ops/updated_required_supply_rsmd_remote_pull/Results/chel_T380_cuda_128x128x128_dt0.02_steps360_xB0.008/T380_rsmd_xB0p010_R4_chi1_k1p5/y_update_mass_projection.csv,.csv,128988,ignored,,generated,2026-07-09T05:33:56,no,no,DUP0462:fe8ae1e4f0cd,possible_unique_evidence,REVIEW_REQUIRED,scratch-labelled runtime data may contain unique validation evidence; not safe to delete automatically,medium
tmp_codex_ops/updated_required_supply_rsmd_remote_pull/Results/chel_T380_cuda_128x128x128_dt0.02_steps360_xB0.008/T380_rsmd_xB0p010_R8_chi1_k1p5/beta_attempt_capacity_diagnostics.csv,.csv,901,ignored,,generated,2026-07-09T05:27:04,no,no,,possible_unique_evidence,REVIEW_REQUIRED,scratch-labelled runtime data may contain unique validation evidence; not safe to delete automatically,medium
tmp_codex_ops/updated_required_supply_rsmd_remote_pull/Results/chel_T380_cuda_128x128x128_dt0.02_steps360_xB0.008/T380_rsmd_xB0p010_R8_chi1_k1p5/beta_event_transactions.csv,.csv,645,ignored,,generated,2026-07-09T05:26:34,no,no,DUP0451:f92a3bab65d7,possible_unique_evidence,REVIEW_REQUIRED,scratch-labelled runtime data may contain unique validation evidence; not safe to delete automatically,medium
tmp_codex_ops/updated_required_supply_rsmd_remote_pull/Results/chel_T380_cuda_128x128x128_dt0.02_steps360_xB0.008/T380_rsmd_xB0p010_R8_chi1_k1p5/beta_handoff_decisions.csv,.csv,772,ignored,,generated,2026-07-09T05:27:04,no,no,,possible_unique_evidence,REVIEW_REQUIRED,scratch-labelled runtime data may contain unique validation evidence; not safe to delete automatically,medium
tmp_codex_ops/updated_required_supply_rsmd_remote_pull/Results/chel_T380_cuda_128x128x128_dt0.02_steps360_xB0.008/T380_rsmd_xB0p010_R8_chi1_k1p5/beta_staged_accumulation_timeseries.csv,.csv,1542,ignored,,generated,2026-07-09T05:27:27,no,no,,possible_unique_evidence,REVIEW_REQUIRED,scratch-labelled runtime data may contain unique validation evidence; not safe to delete automatically,medium
tmp_codex_ops/updated_required_supply_rsmd_remote_pull/Results/chel_T380_cuda_128x128x128_dt0.02_steps360_xB0.008/T380_rsmd_xB0p010_R8_chi1_k1p5/beta_staged_embryos.csv,.csv,537,ignored,,generated,2026-07-09T05:27:04,no,no,,possible_unique_evidence,REVIEW_REQUIRED,scratch-labelled runtime data may contain unique validation evidence; not safe to delete automatically,medium
tmp_codex_ops/updated_required_supply_rsmd_remote_pull/Results/chel_T380_cuda_128x128x128_dt0.02_steps360_xB0.008/T380_rsmd_xB0p010_R8_chi1_k1p5/diagnostic_rsmd_gp_inventory_before_after.csv,.csv,5401973,ignored,,generated,2026-07-09T05:33:58,no,no,,possible_unique_evidence,REVIEW_REQUIRED,scratch-labelled runtime data may contain unique validation evidence; not safe to delete automatically,medium
tmp_codex_ops/updated_required_supply_rsmd_remote_pull/Results/chel_T380_cuda_128x128x128_dt0.02_steps360_xB0.008/T380_rsmd_xB0p010_R8_chi1_k1p5/diagnostic_rsmd_locality_check.csv,.csv,4189265,ignored,,generated,2026-07-09T05:33:58,no,no,,possible_unique_evidence,REVIEW_REQUIRED,scratch-labelled runtime data may contain unique validation evidence; not safe to delete automatically,medium
tmp_codex_ops/updated_required_supply_rsmd_remote_pull/Results/chel_T380_cuda_128x128x128_dt0.02_steps360_xB0.008/T380_rsmd_xB0p010_R8_chi1_k1p5/diagnostic_rsmd_mass_ledger.csv,.csv,261988,ignored,,generated,2026-07-09T05:33:58,no,no,,possible_unique_evidence,REVIEW_REQUIRED,scratch-labelled runtime data may contain unique validation evidence; not safe to delete automatically,medium
tmp_codex_ops/updated_required_supply_rsmd_remote_pull/Results/chel_T380_cuda_128x128x128_dt0.02_steps360_xB0.008/T380_rsmd_xB0p010_R8_chi1_k1p5/diagnostic_rsmd_matrix_halo_source_normalization.csv,.csv,925620,ignored,,generated,2026-07-09T05:33:58,no,no,,possible_unique_evidence,REVIEW_REQUIRED,scratch-labelled runtime data may contain unique validation evidence; not safe to delete automatically,medium
tmp_codex_ops/updated_required_supply_rsmd_remote_pull/Results/chel_T380_cuda_128x128x128_dt0.02_steps360_xB0.008/T380_rsmd_xB0p010_R8_chi1_k1p5/diagnostic_rsmd_projection_effect_on_halo.csv,.csv,260228,ignored,,generated,2026-07-09T05:33:58,no,no,,possible_unique_evidence,REVIEW_REQUIRED,scratch-labelled runtime data may contain unique validation evidence; not safe to delete automatically,medium
tmp_codex_ops/updated_required_supply_rsmd_remote_pull/Results/chel_T380_cuda_128x128x128_dt0.02_steps360_xB0.008/T380_rsmd_xB0p010_R8_chi1_k1p5/diagnostic_rsmd_release_event_log.csv,.csv,1805832,ignored,,generated,2026-07-09T05:33:58,no,no,,possible_unique_evidence,REVIEW_REQUIRED,scratch-labelled runtime data may contain unique validation evidence; not safe to delete automatically,medium
tmp_codex_ops/updated_required_supply_rsmd_remote_pull/Results/chel_T380_cuda_128x128x128_dt0.02_steps360_xB0.008/T380_rsmd_xB0p010_R8_chi1_k1p5/diagnostic_rsmd_runtime_config.csv,.csv,526,ignored,,generated,2026-07-09T05:26:34,no,no,,possible_unique_evidence,REVIEW_REQUIRED,scratch-labelled runtime data may contain unique validation evidence; not safe to delete automatically,medium
tmp_codex_ops/updated_required_supply_rsmd_remote_pull/Results/chel_T380_cuda_128x128x128_dt0.02_steps360_xB0.008/T380_rsmd_xB0p010_R8_chi1_k1p5/diagnostic_rsmd_seed_growth_time_series.csv,.csv,274428,ignored,,generated,2026-07-09T05:33:58,no,no,,possible_unique_evidence,REVIEW_REQUIRED,scratch-labelled runtime data may contain unique validation evidence; not safe to delete automatically,medium
tmp_codex_ops/updated_required_supply_rsmd_remote_pull/Results/chel_T380_cuda_128x128x128_dt0.02_steps360_xB0.008/T380_rsmd_xB0p010_R8_chi1_k1p5/external_profile_reset_detector.csv,.csv,1721,ignored,,generated,2026-07-09T05:27:39,no,no,,possible_unique_evidence,REVIEW_REQUIRED,scratch-labelled runtime data may contain unique validation evidence; not safe to delete automatically,medium
tmp_codex_ops/updated_required_supply_rsmd_remote_pull/Results/chel_T380_cuda_128x128x128_dt0.02_steps360_xB0.008/T380_rsmd_xB0p010_R8_chi1_k1p5/forced_multi_GP_capture_transactions.csv,.csv,634,ignored,,generated,2026-07-09T05:26:34,no,no,DUP0231:71c32d422567,possible_unique_evidence,REVIEW_REQUIRED,scratch-labelled runtime data may contain unique validation evidence; not safe to delete automatically,medium
tmp_codex_ops/updated_required_supply_rsmd_remote_pull/Results/chel_T380_cuda_128x128x128_dt0.02_steps360_xB0.008/T380_rsmd_xB0p010_R8_chi1_k1p5/full_seed_draw_radius_capacity_scan.csv,.csv,112993,ignored,,generated,2026-07-09T05:27:04,no,no,,possible_unique_evidence,REVIEW_REQUIRED,scratch-labelled runtime data may contain unique validation evidence; not safe to delete automatically,medium
tmp_codex_ops/updated_required_supply_rsmd_remote_pull/Results/chel_T380_cuda_128x128x128_dt0.02_steps360_xB0.008/T380_rsmd_xB0p010_R8_chi1_k1p5/gp_assisted_event_log.csv,.csv,528,ignored,,generated,2026-07-09T05:27:04,no,no,DUP0074:28f3ad7389cc,possible_unique_evidence,REVIEW_REQUIRED,scratch-labelled runtime data may contain unique validation evidence; not safe to delete automatically,medium
tmp_codex_ops/updated_required_supply_rsmd_remote_pull/Results/chel_T380_cuda_128x128x128_dt0.02_steps360_xB0.008/T380_rsmd_xB0p010_R8_chi1_k1p5/gp_initial_population_sites.csv,.csv,3251585,ignored,,generated,2026-07-09T05:26:34,no,no,DUP0110:38d3364f409b,possible_unique_evidence,REVIEW_REQUIRED,scratch-labelled runtime data may contain unique validation evidence; not safe to delete automatically,medium
tmp_codex_ops/updated_required_supply_rsmd_remote_pull/Results/chel_T380_cuda_128x128x128_dt0.02_steps360_xB0.008/T380_rsmd_xB0p010_R8_chi1_k1p5/gp_literature_birth_log.csv,.csv,195,ignored,,generated,2026-07-09T05:26:34,no,no,DUP0384:d37ec06efa63,possible_unique_evidence,REVIEW_REQUIRED,scratch-labelled runtime data may contain unique validation evidence; not safe to delete automatically,medium
tmp_codex_ops/updated_required_supply_rsmd_remote_pull/Results/chel_T380_cuda_128x128x128_dt0.02_steps360_xB0.008/T380_rsmd_xB0p010_R8_chi1_k1p5/gp_mass_ledger_debug.csv,.csv,980,ignored,,generated,2026-07-09T05:27:04,no,no,DUP0015:05bff16d39b8,possible_unique_evidence,REVIEW_REQUIRED,scratch-labelled runtime data may contain unique validation evidence; not safe to delete automatically,medium
tmp_codex_ops/updated_required_supply_rsmd_remote_pull/Results/chel_T380_cuda_128x128x128_dt0.02_steps360_xB0.008/T380_rsmd_xB0p010_R8_chi1_k1p5/gp_multi_site_mass_ledger.csv,.csv,107768,ignored,,generated,2026-07-09T05:33:58,no,no,,possible_unique_evidence,REVIEW_REQUIRED,scratch-labelled runtime data may contain unique validation evidence; not safe to delete automatically,medium
tmp_codex_ops/updated_required_supply_rsmd_remote_pull/Results/chel_T380_cuda_128x128x128_dt0.02_steps360_xB0.008/T380_rsmd_xB0p010_R8_chi1_k1p5/gp_multi_site_scaling_analysis.csv,.csv,138,ignored,,generated,2026-07-09T05:26:34,no,no,DUP0419:eb0e4afce03b,possible_unique_evidence,REVIEW_REQUIRED,scratch-labelled runtime data may contain unique validation evidence; not safe to delete automatically,medium
tmp_codex_ops/updated_required_supply_rsmd_remote_pull/Results/chel_T380_cuda_128x128x128_dt0.02_steps360_xB0.008/T380_rsmd_xB0p010_R8_chi1_k1p5/gp_runtime_bridge_insert_events.csv,.csv,393,ignored,,generated,2026-07-09T05:26:34,no,no,DUP0263:8499e081ea7b,possible_unique_evidence,REVIEW_REQUIRED,scratch-labelled runtime data may contain unique validation evidence; not safe to delete automatically,medium
tmp_codex_ops/updated_required_supply_rsmd_remote_pull/Results/chel_T380_cuda_128x128x128_dt0.02_steps360_xB0.008/T380_rsmd_xB0p010_R8_chi1_k1p5/gp_runtime_bridge_queue_log.csv,.csv,250,ignored,,generated,2026-07-09T05:26:34,no,no,DUP0329:af81aa970558,possible_unique_evidence,REVIEW_REQUIRED,scratch-labelled runtime data may contain unique validation evidence; not safe to delete automatically,medium
tmp_codex_ops/updated_required_supply_rsmd_remote_pull/Results/chel_T380_cuda_128x128x128_dt0.02_steps360_xB0.008/T380_rsmd_xB0p010_R8_chi1_k1p5/gp_runtime_nucleation_candidate_summary.csv,.csv,84393,ignored,,generated,2026-07-09T05:33:58,no,no,,possible_unique_evidence,REVIEW_REQUIRED,scratch-labelled runtime data may contain unique validation evidence; not safe to delete automatically,medium
tmp_codex_ops/updated_required_supply_rsmd_remote_pull/Results/chel_T380_cuda_128x128x128_dt0.02_steps360_xB0.008/T380_rsmd_xB0p010_R8_chi1_k1p5/gp_runtime_nucleation_event_log.csv,.csv,97018,ignored,,generated,2026-07-09T05:33:58,no,no,DUP0328:aec1545484b1,possible_unique_evidence,REVIEW_REQUIRED,scratch-labelled runtime data may contain unique validation evidence; not safe to delete automatically,medium
tmp_codex_ops/updated_required_supply_rsmd_remote_pull/Results/chel_T380_cuda_128x128x128_dt0.02_steps360_xB0.008/T380_rsmd_xB0p010_R8_chi1_k1p5/gp_stochastic_event_log.csv,.csv,86445,ignored,,generated,2026-07-09T05:33:58,no,no,,possible_unique_evidence,REVIEW_REQUIRED,scratch-labelled runtime data may contain unique validation evidence; not safe to delete automatically,medium
tmp_codex_ops/updated_required_supply_rsmd_remote_pull/Results/chel_T380_cuda_128x128x128_dt0.02_steps360_xB0.008/T380_rsmd_xB0p010_R8_chi1_k1p5/gp_strong_physics_separation.csv,.csv,4031367,ignored,,generated,2026-07-09T05:26:36,no,no,DUP0163:5165e1d4a349,possible_unique_evidence,REVIEW_REQUIRED,scratch-labelled runtime data may contain unique validation evidence; not safe to delete automatically,medium
tmp_codex_ops/updated_required_supply_rsmd_remote_pull/Results/chel_T380_cuda_128x128x128_dt0.02_steps360_xB0.008/T380_rsmd_xB0p010_R8_chi1_k1p5/handoff_profile_probes.csv,.csv,397487,ignored,,generated,2026-07-09T05:33:58,no,no,,possible_unique_evidence,REVIEW_REQUIRED,scratch-labelled runtime data may contain unique validation evidence; not safe to delete automatically,medium
tmp_codex_ops/updated_required_supply_rsmd_remote_pull/Results/chel_T380_cuda_128x128x128_dt0.02_steps360_xB0.008/T380_rsmd_xB0p010_R8_chi1_k1p5/handoff_radial_profile.csv,.csv,3109,ignored,,generated,2026-07-09T05:27:38,no,no,,possible_unique_evidence,REVIEW_REQUIRED,scratch-labelled runtime data may contain unique validation evidence; not safe to delete automatically,medium
tmp_codex_ops/updated_required_supply_rsmd_remote_pull/Results/chel_T380_cuda_128x128x128_dt0.02_steps360_xB0.008/T380_rsmd_xB0p010_R8_chi1_k1p5/multi_GP_capture_capacity_scan.csv,.csv,521874,ignored,,generated,2026-07-09T05:27:04,no,no,,possible_unique_evidence,REVIEW_REQUIRED,scratch-labelled runtime data may contain unique validation evidence; not safe to delete automatically,medium
tmp_codex_ops/updated_required_supply_rsmd_remote_pull/Results/chel_T380_cuda_128x128x128_dt0.02_steps360_xB0.008/T380_rsmd_xB0p010_R8_chi1_k1p5/nucleation_event_log.csv,.csv,277,ignored,,generated,2026-07-09T05:26:34,no,no,DUP0033:12093193eec3,possible_unique_evidence,REVIEW_REQUIRED,scratch-labelled runtime data may contain unique validation evidence; not safe to delete automatically,medium
tmp_codex_ops/updated_required_supply_rsmd_remote_pull/Results/chel_T380_cuda_128x128x128_dt0.02_steps360_xB0.008/T380_rsmd_xB0p010_R8_chi1_k1p5/performance_summary.csv,.csv,615,ignored,,generated,2026-07-09T05:33:58,no,no,,possible_unique_evidence,REVIEW_REQUIRED,scratch-labelled runtime data may contain unique validation evidence; not safe to delete automatically,medium
tmp_codex_ops/updated_required_supply_rsmd_remote_pull/Results/chel_T380_cuda_128x128x128_dt0.02_steps360_xB0.008/T380_rsmd_xB0p010_R8_chi1_k1p5/performance_summary.json,.json,704,ignored,,generated,2026-07-09T05:33:58,yes,yes,,possible_unique_evidence,REVIEW_REQUIRED,scratch-labelled runtime data may contain unique validation evidence; not safe to delete automatically,medium
tmp_codex_ops/updated_required_supply_rsmd_remote_pull/Results/chel_T380_cuda_128x128x128_dt0.02_steps360_xB0.008/T380_rsmd_xB0p010_R8_chi1_k1p5/pf_input.params,.params,10592,ignored,,generated,2026-07-09T05:26:34,yes,yes,,possible_unique_evidence,REVIEW_REQUIRED,scratch-labelled runtime data may contain unique validation evidence; not safe to delete automatically,medium
tmp_codex_ops/updated_required_supply_rsmd_remote_pull/Results/chel_T380_cuda_128x128x128_dt0.02_steps360_xB0.008/T380_rsmd_xB0p010_R8_chi1_k1p5/phi_360.vtk,.vtk,18029009,ignored,,generated,2026-07-09T05:33:58,no,yes,,possible_unique_evidence,REVIEW_REQUIRED,scratch-labelled runtime data may contain unique validation evidence; not safe to delete automatically,medium
tmp_codex_ops/updated_required_supply_rsmd_remote_pull/Results/chel_T380_cuda_128x128x128_dt0.02_steps360_xB0.008/T380_rsmd_xB0p010_R8_chi1_k1p5/phi_init.vtk,.vtk,16777415,ignored,,generated,2026-07-09T05:26:35,yes,yes,,possible_unique_evidence,REVIEW_REQUIRED,scratch-labelled runtime data may contain unique validation evidence; not safe to delete automatically,medium
tmp_codex_ops/updated_required_supply_rsmd_remote_pull/Results/chel_T380_cuda_128x128x128_dt0.02_steps360_xB0.008/T380_rsmd_xB0p010_R8_chi1_k1p5/resolved_handoff_attempts.csv,.csv,1661,ignored,,generated,2026-07-09T05:27:38,no,no,,possible_unique_evidence,REVIEW_REQUIRED,scratch-labelled runtime data may contain unique validation evidence; not safe to delete automatically,medium
tmp_codex_ops/updated_required_supply_rsmd_remote_pull/Results/chel_T380_cuda_128x128x128_dt0.02_steps360_xB0.008/T380_rsmd_xB0p010_R8_chi1_k1p5/resolved_seed_handoff_transactions.csv,.csv,714,ignored,,generated,2026-07-09T05:27:38,no,no,,possible_unique_evidence,REVIEW_REQUIRED,scratch-labelled runtime data may contain unique validation evidence; not safe to delete automatically,medium
tmp_codex_ops/updated_required_supply_rsmd_remote_pull/Results/chel_T380_cuda_128x128x128_dt0.02_steps360_xB0.008/T380_rsmd_xB0p010_R8_chi1_k1p5/resolved_seed_source_diagnostics.csv,.csv,1371,ignored,,generated,2026-07-09T05:27:38,no,no,,possible_unique_evidence,REVIEW_REQUIRED,scratch-labelled runtime data may contain unique validation evidence; not safe to delete automatically,medium
tmp_codex_ops/updated_required_supply_rsmd_remote_pull/Results/chel_T380_cuda_128x128x128_dt0.02_steps360_xB0.008/T380_rsmd_xB0p010_R8_chi1_k1p5/stageA_T380_full_post_conversion.csv,.csv,320,ignored,,generated,2026-07-09T05:26:34,no,no,DUP0081:2c1894bca3a6,possible_unique_evidence,REVIEW_REQUIRED,scratch-labelled runtime data may contain unique validation evidence; not safe to delete automatically,medium
